database,projectid,object_type,source_treatmentid,block,replicate,areaid,treatmentid,source_trt_tsr
GAZP,8,plot,8_1,2,47,2672,468,12
GAZP,8,plot,8_1,2,48,2673,467,0
GAZP,8,plot,8_1,2,48,2673,468,12
GAZP,8,plot,8_1,2,49,2674,467,0
GAZP,8,plot,8_1,2,49,2674,468,12
GAZP,8,plot,8_1,2,52,2675,467,0
GAZP,8,plot,8_1,2,52,2675,468,12
GAZP,8,plot,8_1,2,59,2676,467,0
GAZP,8,plot,8_1,2,59,2676,468,12
GAZP,8,plot,8_1,2,65,2677,467,0
GAZP,8,plot,8_1,2,65,2677,468,12
GAZP,8,plot,8_1,2,77,2678,467,0
GAZP,8,plot,8_1,2,77,2678,468,12
GAZP,8,plot,8_10,2,132,2679,469,0
GAZP,8,plot,8_10,2,132,2679,470,12
GAZP,8,plot,8_10,2,133,2680,469,0
GAZP,8,plot,8_10,2,133,2680,470,12
GAZP,8,plot,8_10,2,134,2681,469,0
GAZP,8,plot,8_10,2,134,2681,470,12
GAZP,8,plot,8_11,2,141,2682,471,0
GAZP,8,plot,8_11,2,141,2682,472,12
GAZP,8,plot,8_11,2,142,2683,471,0
GAZP,8,plot,8_11,2,142,2683,472,12
GAZP,8,plot,8_11,2,143,2684,471,0
GAZP,8,plot,8_11,2,143,2684,472,12
GAZP,8,plot,8_12,2,150,2685,473,0
GAZP,8,plot,8_12,2,150,2685,474,12
GAZP,8,plot,8_12,2,151,2686,473,0
GAZP,8,plot,8_12,2,151,2686,474,12
GAZP,8,plot,8_12,2,152,2687,473,0
GAZP,8,plot,8_12,2,152,2687,474,12
GAZP,8,plot,8_13,2,159,2688,475,0
GAZP,8,plot,8_13,2,159,2688,476,12
GAZP,8,plot,8_13,2,160,2689,475,0
GAZP,8,plot,8_13,2,160,2689,476,12
GAZP,8,plot,8_13,2,161,2690,475,0
GAZP,8,plot,8_13,2,161,2690,476,12
GAZP,8,plot,8_14,2,168,2691,477,0
GAZP,8,plot,8_14,2,168,2691,478,12
GAZP,8,plot,8_14,2,169,2692,477,0
GAZP,8,plot,8_14,2,169,2692,478,12
GAZP,8,plot,8_14,2,170,2693,477,0
GAZP,8,plot,8_14,2,170,2693,478,12
GAZP,8,plot,8_15,2,177,2694,479,0
GAZP,8,plot,8_15,2,177,2694,480,12
GAZP,8,plot,8_15,2,178,2695,479,0
GAZP,8,plot,8_15,2,178,2695,480,12
GAZP,8,plot,8_15,2,179,2696,479,0
GAZP,8,plot,8_15,2,179,2696,480,12
GAZP,8,plot,8_16,2,186,2697,481,0
GAZP,8,plot,8_16,2,186,2697,482,12
GAZP,8,plot,8_16,2,187,2698,481,0
GAZP,8,plot,8_16,2,187,2698,482,12
GAZP,8,plot,8_16,2,188,2699,481,0
GAZP,8,plot,8_16,2,188,2699,482,12
GAZP,8,plot,8_17,2,195,2700,483,0
GAZP,8,plot,8_17,2,195,2700,484,12
GAZP,8,plot,8_17,2,196,2701,483,0
GAZP,8,plot,8_17,2,196,2701,484,12
GAZP,8,plot,8_17,2,197,2702,483,0
GAZP,8,plot,8_17,2,197,2702,484,12
GAZP,8,plot,8_18,2,204,2703,485,0
GAZP,8,plot,8_18,2,204,2703,486,12
GAZP,8,plot,8_18,2,205,2704,485,0
GAZP,8,plot,8_18,2,205,2704,486,12
GAZP,8,plot,8_18,2,206,2705,485,0
GAZP,8,plot,8_18,2,206,2705,486,12
GAZP,8,plot,8_19,2,213,2706,487,0
GAZP,8,plot,8_19,2,213,2706,488,12
GAZP,8,plot,8_19,2,214,2707,487,0
GAZP,8,plot,8_19,2,214,2707,488,12
GAZP,8,plot,8_19,2,215,2708,487,0
GAZP,8,plot,8_19,2,215,2708,488,12
GAZP,8,plot,8_2,2,267,2709,489,0
GAZP,8,plot,8_2,2,267,2709,490,12
GAZP,8,plot,8_2,2,268,2710,489,0
GAZP,8,plot,8_2,2,268,2710,490,12
GAZP,8,plot,8_2,2,269,2711,489,0
GAZP,8,plot,8_2,2,269,2711,490,12
GAZP,8,plot,8_2,2,273,2712,489,0
GAZP,8,plot,8_2,2,273,2712,490,12
GAZP,8,plot,8_2,2,275,2713,489,0
GAZP,8,plot,8_2,2,275,2713,490,12
GAZP,8,plot,8_2,2,277,2714,489,0
GAZP,8,plot,8_2,2,277,2714,490,12
GAZP,8,plot,8_2,2,279,2715,489,0
GAZP,8,plot,8_2,2,279,2715,490,12
GAZP,8,plot,8_2,2,281,2716,489,0
GAZP,8,plot,8_2,2,281,2716,490,12
GAZP,8,plot,8_2,2,282,2717,489,0
GAZP,8,plot,8_2,2,282,2717,490,12
GAZP,8,plot,8_2,2,283,2718,489,0
GAZP,8,plot,8_2,2,283,2718,490,12
GAZP,8,plot,8_2,2,299,2719,489,0
GAZP,8,plot,8_2,2,299,2719,490,12
GAZP,8,plot,8_2,2,300,2720,489,0
GAZP,8,plot,8_2,2,300,2720,490,12
GAZP,8,plot,8_2,2,301,2721,489,0
GAZP,8,plot,8_2,2,301,2721,490,12
GAZP,8,plot,8_2,2,302,2722,489,0
GAZP,8,plot,8_2,2,302,2722,490,12
GAZP,8,plot,8_2,2,303,2723,489,0
GAZP,8,plot,8_2,2,303,2723,490,12
GAZP,8,plot,8_2,2,304,2724,489,0
GAZP,8,plot,8_2,2,304,2724,490,12
GAZP,8,plot,8_2,2,305,2725,489,0
GAZP,8,plot,8_2,2,305,2725,490,12
GAZP,8,plot,8_2,2,306,2726,489,0
GAZP,8,plot,8_2,2,306,2726,490,12
GAZP,8,plot,8_2,2,310,2727,489,0
GAZP,8,plot,8_2,2,310,2727,490,12
GAZP,8,plot,8_20,2,366,2728,491,0
GAZP,8,plot,8_20,2,366,2728,492,12
GAZP,8,plot,8_20,2,367,2729,491,0
GAZP,8,plot,8_20,2,367,2729,492,12
GAZP,8,plot,8_20,2,368,2730,491,0
GAZP,8,plot,8_20,2,368,2730,492,12
GAZP,8,plot,8_21,2,375,2731,493,0
GAZP,8,plot,8_21,2,375,2731,494,12
GAZP,8,plot,8_21,2,376,2732,493,0
GAZP,8,plot,8_21,2,376,2732,494,12
GAZP,8,plot,8_21,2,377,2733,493,0
GAZP,8,plot,8_21,2,377,2733,494,12
GAZP,8,plot,8_22,2,384,2734,495,0
GAZP,8,plot,8_22,2,384,2734,496,12
GAZP,8,plot,8_22,2,385,2735,495,0
GAZP,8,plot,8_22,2,385,2735,496,12
GAZP,8,plot,8_22,2,386,2736,495,0
GAZP,8,plot,8_22,2,386,2736,496,12
GAZP,8,plot,8_23,2,393,2737,497,0
GAZP,8,plot,8_23,2,393,2737,498,12
GAZP,8,plot,8_23,2,394,2738,497,0
GAZP,8,plot,8_23,2,394,2738,498,12
GAZP,8,plot,8_23,2,395,2739,497,0
GAZP,8,plot,8_23,2,395,2739,498,12
GAZP,8,plot,8_24,2,402,2740,499,0
GAZP,8,plot,8_24,2,402,2740,500,12
GAZP,8,plot,8_24,2,403,2741,499,0
GAZP,8,plot,8_24,2,403,2741,500,12
GAZP,8,plot,8_24,2,404,2742,499,0
GAZP,8,plot,8_24,2,404,2742,500,12
GAZP,8,plot,8_25,2,411,2743,501,0
GAZP,8,plot,8_25,2,411,2743,502,12
GAZP,8,plot,8_25,2,412,2744,501,0
GAZP,8,plot,8_25,2,412,2744,502,12
GAZP,8,plot,8_25,2,413,2745,501,0
GAZP,8,plot,8_25,2,413,2745,502,12
GAZP,8,plot,8_26,2,420,2746,503,0
GAZP,8,plot,8_26,2,420,2746,504,12
GAZP,8,plot,8_26,2,421,2747,503,0
GAZP,8,plot,8_26,2,421,2747,504,12
GAZP,8,plot,8_26,2,422,2748,503,0
GAZP,8,plot,8_26,2,422,2748,504,12
GAZP,8,plot,8_27,2,429,2749,505,0
GAZP,8,plot,8_27,2,429,2749,506,12
GAZP,8,plot,8_27,2,430,2750,505,0
GAZP,8,plot,8_27,2,430,2750,506,12
GAZP,8,plot,8_27,2,431,2751,505,0
GAZP,8,plot,8_27,2,431,2751,506,12
GAZP,8,plot,8_28,2,438,2752,507,0
GAZP,8,plot,8_28,2,438,2752,508,12
GAZP,8,plot,8_28,2,439,2753,507,0
GAZP,8,plot,8_28,2,439,2753,508,12
GAZP,8,plot,8_28,2,440,2754,507,0
GAZP,8,plot,8_28,2,440,2754,508,12
GAZP,8,plot,8_29,2,447,2755,509,0
GAZP,8,plot,8_29,2,447,2755,510,12
GAZP,8,plot,8_29,2,448,2756,509,0
GAZP,8,plot,8_29,2,448,2756,510,12
GAZP,8,plot,8_29,2,449,2757,509,0
GAZP,8,plot,8_29,2,449,2757,510,12
GAZP,8,plot,8_3,2,501,2758,511,0
GAZP,8,plot,8_3,2,501,2758,512,12
GAZP,8,plot,8_3,2,505,2759,511,0
GAZP,8,plot,8_3,2,505,2759,512,12
GAZP,8,plot,8_3,2,508,2760,511,0
GAZP,8,plot,8_3,2,508,2760,512,12
GAZP,8,plot,8_3,2,511,2761,511,0
GAZP,8,plot,8_3,2,511,2761,512,12
GAZP,8,plot,8_3,2,512,2762,511,0
GAZP,8,plot,8_3,2,512,2762,512,12
GAZP,8,plot,8_3,2,513,2763,511,0
GAZP,8,plot,8_3,2,513,2763,512,12
GAZP,8,plot,8_3,2,514,2764,511,0
GAZP,8,plot,8_3,2,514,2764,512,12
GAZP,8,plot,8_3,2,517,2765,511,0
GAZP,8,plot,8_3,2,517,2765,512,12
GAZP,8,plot,8_3,2,518,2766,511,0
GAZP,8,plot,8_3,2,518,2766,512,12
GAZP,8,plot,8_3,2,521,2767,511,0
GAZP,8,plot,8_3,2,521,2767,512,12
GAZP,8,plot,8_3,2,523,2768,511,0
GAZP,8,plot,8_3,2,523,2768,512,12
GAZP,8,plot,8_3,2,524,2769,511,0
GAZP,8,plot,8_3,2,524,2769,512,12
GAZP,8,plot,8_3,2,525,2770,511,0
GAZP,8,plot,8_3,2,525,2770,512,12
GAZP,8,plot,8_3,2,526,2771,511,0
GAZP,8,plot,8_3,2,526,2771,512,12
GAZP,8,plot,8_3,2,527,2772,511,0
GAZP,8,plot,8_3,2,527,2772,512,12
GAZP,8,plot,8_3,2,529,2773,511,0
GAZP,8,plot,8_3,2,529,2773,512,12
GAZP,8,plot,8_3,2,530,2774,511,0
GAZP,8,plot,8_3,2,530,2774,512,12
GAZP,8,plot,8_3,2,531,2775,511,0
GAZP,8,plot,8_3,2,531,2775,512,12
GAZP,8,plot,8_3,2,533,2776,511,0
GAZP,8,plot,8_3,2,533,2776,512,12
GAZP,8,plot,8_30,2,600,2777,513,0
GAZP,8,plot,8_30,2,600,2777,514,12
GAZP,8,plot,8_30,2,601,2778,513,0
GAZP,8,plot,8_30,2,601,2778,514,12
GAZP,8,plot,8_30,2,602,2779,513,0
GAZP,8,plot,8_30,2,602,2779,514,12
GAZP,8,plot,8_31,2,609,2780,515,0
GAZP,8,plot,8_31,2,609,2780,516,12
GAZP,8,plot,8_31,2,610,2781,515,0
GAZP,8,plot,8_31,2,610,2781,516,12
GAZP,8,plot,8_31,2,611,2782,515,0
GAZP,8,plot,8_31,2,611,2782,516,12
GAZP,8,plot,8_32,2,618,2783,517,0
GAZP,8,plot,8_32,2,618,2783,518,12
GAZP,8,plot,8_32,2,619,2784,517,0
GAZP,8,plot,8_32,2,619,2784,518,12
GAZP,8,plot,8_32,2,620,2785,517,0
GAZP,8,plot,8_32,2,620,2785,518,12
GAZP,8,plot,8_33,2,627,2786,519,0
GAZP,8,plot,8_33,2,627,2786,520,12
GAZP,8,plot,8_33,2,628,2787,519,0
GAZP,8,plot,8_33,2,628,2787,520,12
GAZP,8,plot,8_33,2,629,2788,519,0
GAZP,8,plot,8_33,2,629,2788,520,12
GAZP,8,plot,8_34,2,636,2789,521,0
GAZP,8,plot,8_34,2,636,2789,522,12
GAZP,8,plot,8_34,2,637,2790,521,0
GAZP,8,plot,8_34,2,637,2790,522,12
GAZP,8,plot,8_34,2,638,2791,521,0
GAZP,8,plot,8_34,2,638,2791,522,12
GAZP,8,plot,8_35,2,645,2792,523,0
GAZP,8,plot,8_35,2,645,2792,524,12
GAZP,8,plot,8_35,2,646,2793,523,0
GAZP,8,plot,8_35,2,646,2793,524,12
GAZP,8,plot,8_35,2,647,2794,523,0
GAZP,8,plot,8_35,2,647,2794,524,12
GAZP,8,plot,8_36,2,699,2795,525,0
GAZP,8,plot,8_36,2,699,2795,526,12
GAZP,8,plot,8_36,2,702,2796,525,0
GAZP,8,plot,8_36,2,702,2796,526,12
GAZP,8,plot,8_36,2,710,2797,525,0
GAZP,8,plot,8_36,2,710,2797,526,12
GAZP,8,plot,8_36,2,712,2798,525,0
GAZP,8,plot,8_36,2,712,2798,526,12
GAZP,8,plot,8_36,2,715,2799,525,0
GAZP,8,plot,8_36,2,715,2799,526,12
GAZP,8,plot,8_36,2,716,2800,525,0
GAZP,8,plot,8_36,2,716,2800,526,12
GAZP,8,plot,8_36,2,717,2801,525,0
GAZP,8,plot,8_36,2,717,2801,526,12
GAZP,8,plot,8_36,2,718,2802,525,0
GAZP,8,plot,8_36,2,718,2802,526,12
GAZP,8,plot,8_36,2,719,2803,525,0
GAZP,8,plot,8_36,2,719,2803,526,12
GAZP,8,plot,8_36,2,720,2804,525,0
GAZP,8,plot,8_36,2,720,2804,526,12
GAZP,8,plot,8_36,2,721,2805,525,0
GAZP,8,plot,8_36,2,721,2805,526,12
GAZP,8,plot,8_36,2,722,2806,525,0
GAZP,8,plot,8_36,2,722,2806,526,12
GAZP,8,plot,8_36,2,723,2807,525,0
GAZP,8,plot,8_36,2,723,2807,526,12
GAZP,8,plot,8_36,2,724,2808,525,0
GAZP,8,plot,8_36,2,724,2808,526,12
GAZP,8,plot,8_36,2,725,2809,525,0
GAZP,8,plot,8_36,2,725,2809,526,12
GAZP,8,plot,8_36,2,729,2810,525,0
GAZP,8,plot,8_36,2,729,2810,526,12
GAZP,8,plot,8_36,2,730,2811,525,0
GAZP,8,plot,8_36,2,730,2811,526,12
GAZP,8,plot,8_36,2,731,2812,525,0
GAZP,8,plot,8_36,2,731,2812,526,12
GAZP,8,plot,8_36,2,736,2813,525,0
GAZP,8,plot,8_36,2,736,2813,526,12
GAZP,8,plot,8_36,2,740,2814,525,0
GAZP,8,plot,8_36,2,740,2814,526,12
GAZP,8,plot,8_36,2,744,2815,525,0
GAZP,8,plot,8_36,2,744,2815,526,12
GAZP,8,plot,8_4,2,798,2816,527,0
GAZP,8,plot,8_4,2,798,2816,528,12
GAZP,8,plot,8_4,2,799,2817,527,0
GAZP,8,plot,8_4,2,799,2817,528,12
GAZP,8,plot,8_4,2,800,2818,527,0
GAZP,8,plot,8_4,2,800,2818,528,12
GAZP,8,plot,8_5,2,807,2819,529,0
GAZP,8,plot,8_5,2,807,2819,530,12
GAZP,8,plot,8_5,2,808,2820,529,0
GAZP,8,plot,8_5,2,808,2820,530,12
GAZP,8,plot,8_5,2,809,2821,529,0
GAZP,8,plot,8_5,2,809,2821,530,12
GAZP,8,plot,8_6,2,816,2822,531,0
GAZP,8,plot,8_6,2,816,2822,532,12
GAZP,8,plot,8_6,2,817,2823,531,0
GAZP,8,plot,8_6,2,817,2823,532,12
GAZP,8,plot,8_6,2,818,2824,531,0
GAZP,8,plot,8_6,2,818,2824,532,12
GAZP,8,plot,8_7,2,825,2825,533,0
GAZP,8,plot,8_7,2,825,2825,534,12
GAZP,8,plot,8_7,2,826,2826,533,0
GAZP,8,plot,8_7,2,826,2826,534,12
GAZP,8,plot,8_7,2,827,2827,533,0
GAZP,8,plot,8_7,2,827,2827,534,12
GAZP,8,plot,8_8,2,834,2828,535,0
GAZP,8,plot,8_8,2,834,2828,536,12
GAZP,8,plot,8_8,2,835,2829,535,0
GAZP,8,plot,8_8,2,835,2829,536,12
GAZP,8,plot,8_8,2,836,2830,535,0
GAZP,8,plot,8_8,2,836,2830,536,12
GAZP,8,plot,8_9,2,843,2831,537,0
GAZP,8,plot,8_9,2,843,2831,538,12
GAZP,8,plot,8_9,2,844,2832,537,0
GAZP,8,plot,8_9,2,844,2832,538,12
GAZP,8,plot,8_9,2,845,2833,537,0
GAZP,8,plot,8_9,2,845,2833,538,12
GAZP,8,plot,8_1,3,102,2834,467,0
GAZP,8,plot,8_1,3,102,2834,468,12
GAZP,8,plot,8_1,3,103,2835,467,0
GAZP,8,plot,8_1,3,103,2835,468,12
GAZP,8,plot,8_1,3,104,2836,467,0
GAZP,8,plot,8_1,3,104,2836,468,12
GAZP,8,plot,8_1,3,105,2837,467,0
GAZP,8,plot,8_1,3,105,2837,468,12
GAZP,8,plot,8_1,3,106,2838,467,0
GAZP,8,plot,8_1,3,106,2838,468,12
GAZP,8,plot,8_1,3,109,2839,467,0
GAZP,8,plot,8_1,3,109,2839,468,12
GAZP,8,plot,8_1,3,110,2840,467,0
GAZP,8,plot,8_1,3,110,2840,468,12
GAZP,8,plot,8_1,3,112,2841,467,0
GAZP,8,plot,8_1,3,112,2841,468,12
GAZP,8,plot,8_1,3,113,2842,467,0
GAZP,8,plot,8_1,3,113,2842,468,12
GAZP,8,plot,8_1,3,115,2843,467,0
GAZP,8,plot,8_1,3,115,2843,468,12
GAZP,8,plot,8_1,3,118,2844,467,0
GAZP,8,plot,8_1,3,118,2844,468,12
GAZP,8,plot,8_1,3,121,2845,467,0
GAZP,8,plot,8_1,3,121,2845,468,12
GAZP,8,plot,8_1,3,122,2846,467,0
GAZP,8,plot,8_1,3,122,2846,468,12
GAZP,8,plot,8_1,3,127,2847,467,0
GAZP,8,plot,8_1,3,127,2847,468,12
GAZP,8,plot,8_1,3,128,2848,467,0
GAZP,8,plot,8_1,3,128,2848,468,12
GAZP,8,plot,8_1,3,81,2849,467,0
GAZP,8,plot,8_1,3,81,2849,468,12
GAZP,8,plot,8_1,3,82,2850,467,0
GAZP,8,plot,8_1,3,82,2850,468,12
GAZP,8,plot,8_1,3,83,2851,467,0
GAZP,8,plot,8_1,3,83,2851,468,12
GAZP,8,plot,8_1,3,84,2852,467,0
GAZP,8,plot,8_1,3,84,2852,468,12
GAZP,8,plot,8_1,3,85,2853,467,0
GAZP,8,plot,8_1,3,85,2853,468,12
GAZP,8,plot,8_1,3,86,2854,467,0
GAZP,8,plot,8_1,3,86,2854,468,12
GAZP,8,plot,8_1,3,87,2855,467,0
GAZP,8,plot,8_1,3,87,2855,468,12
GAZP,8,plot,8_1,3,88,2856,467,0
GAZP,8,plot,8_1,3,88,2856,468,12
GAZP,8,plot,8_1,3,89,2857,467,0
GAZP,8,plot,8_1,3,89,2857,468,12
GAZP,8,plot,8_1,3,90,2858,467,0
GAZP,8,plot,8_1,3,90,2858,468,12
GAZP,8,plot,8_1,3,91,2859,467,0
GAZP,8,plot,8_1,3,91,2859,468,12
GAZP,8,plot,8_1,3,92,2860,467,0
GAZP,8,plot,8_1,3,92,2860,468,12
GAZP,8,plot,8_1,3,93,2861,467,0
GAZP,8,plot,8_1,3,93,2861,468,12
GAZP,8,plot,8_1,3,94,2862,467,0
GAZP,8,plot,8_1,3,94,2862,468,12
GAZP,8,plot,8_1,3,95,2863,467,0
GAZP,8,plot,8_1,3,95,2863,468,12
GAZP,8,plot,8_1,3,96,2864,467,0
GAZP,8,plot,8_1,3,96,2864,468,12
GAZP,8,plot,8_1,3,97,2865,467,0
GAZP,8,plot,8_1,3,97,2865,468,12
GAZP,8,plot,8_10,3,135,2866,469,0
GAZP,8,plot,8_10,3,135,2866,470,12
GAZP,8,plot,8_10,3,136,2867,469,0
GAZP,8,plot,8_10,3,136,2867,470,12
GAZP,8,plot,8_10,3,137,2868,469,0
GAZP,8,plot,8_10,3,137,2868,470,12
GAZP,8,plot,8_11,3,144,2869,471,0
GAZP,8,plot,8_11,3,144,2869,472,12
GAZP,8,plot,8_11,3,145,2870,471,0
GAZP,8,plot,8_11,3,145,2870,472,12
GAZP,8,plot,8_11,3,146,2871,471,0
GAZP,8,plot,8_11,3,146,2871,472,12
GAZP,8,plot,8_12,3,153,2872,473,0
GAZP,8,plot,8_12,3,153,2872,474,12
GAZP,8,plot,8_12,3,154,2873,473,0
GAZP,8,plot,8_12,3,154,2873,474,12
GAZP,8,plot,8_13,3,162,2874,475,0
GAZP,8,plot,8_13,3,162,2874,476,12
GAZP,8,plot,8_13,3,163,2875,475,0
GAZP,8,plot,8_13,3,163,2875,476,12
GAZP,8,plot,8_13,3,164,2876,475,0
GAZP,8,plot,8_13,3,164,2876,476,12
GAZP,8,plot,8_14,3,171,2877,477,0
GAZP,8,plot,8_14,3,171,2877,478,12
GAZP,8,plot,8_14,3,172,2878,477,0
GAZP,8,plot,8_14,3,172,2878,478,12
GAZP,8,plot,8_14,3,173,2879,477,0
GAZP,8,plot,8_14,3,173,2879,478,12
GAZP,8,plot,8_15,3,180,2880,479,0
GAZP,8,plot,8_15,3,180,2880,480,12
GAZP,8,plot,8_15,3,181,2881,479,0
GAZP,8,plot,8_15,3,181,2881,480,12
GAZP,8,plot,8_15,3,182,2882,479,0
GAZP,8,plot,8_15,3,182,2882,480,12
GAZP,8,plot,8_16,3,189,2883,481,0
GAZP,8,plot,8_16,3,189,2883,482,12
GAZP,8,plot,8_16,3,190,2884,481,0
GAZP,8,plot,8_16,3,190,2884,482,12
GAZP,8,plot,8_16,3,191,2885,481,0
GAZP,8,plot,8_16,3,191,2885,482,12
GAZP,8,plot,8_17,3,198,2886,483,0
GAZP,8,plot,8_17,3,198,2886,484,12
GAZP,8,plot,8_17,3,199,2887,483,0
GAZP,8,plot,8_17,3,199,2887,484,12
GAZP,8,plot,8_17,3,200,2888,483,0
GAZP,8,plot,8_17,3,200,2888,484,12
GAZP,8,plot,8_18,3,207,2889,485,0
GAZP,8,plot,8_18,3,207,2889,486,12
GAZP,8,plot,8_18,3,208,2890,485,0
GAZP,8,plot,8_18,3,208,2890,486,12
GAZP,8,plot,8_18,3,209,2891,485,0
GAZP,8,plot,8_18,3,209,2891,486,12
GAZP,8,plot,8_19,3,216,2892,487,0
GAZP,8,plot,8_19,3,216,2892,488,12
GAZP,8,plot,8_19,3,217,2893,487,0
GAZP,8,plot,8_19,3,217,2893,488,12
GAZP,8,plot,8_19,3,218,2894,487,0
GAZP,8,plot,8_19,3,218,2894,488,12
GAZP,8,plot,8_2,3,315,2895,489,0
GAZP,8,plot,8_2,3,315,2895,490,12
GAZP,8,plot,8_2,3,317,2896,489,0
GAZP,8,plot,8_2,3,317,2896,490,12
GAZP,8,plot,8_2,3,319,2897,489,0
GAZP,8,plot,8_2,3,319,2897,490,12
GAZP,8,plot,8_2,3,320,2898,489,0
GAZP,8,plot,8_2,3,320,2898,490,12
GAZP,8,plot,8_2,3,321,2899,489,0
GAZP,8,plot,8_2,3,321,2899,490,12
GAZP,8,plot,8_2,3,322,2900,489,0
GAZP,8,plot,8_2,3,322,2900,490,12
GAZP,8,plot,8_2,3,323,2901,489,0
GAZP,8,plot,8_2,3,323,2901,490,12
GAZP,8,plot,8_2,3,325,2902,489,0
GAZP,8,plot,8_2,3,325,2902,490,12
GAZP,8,plot,8_2,3,326,2903,489,0
GAZP,8,plot,8_2,3,326,2903,490,12
GAZP,8,plot,8_2,3,327,2904,489,0
GAZP,8,plot,8_2,3,327,2904,490,12
GAZP,8,plot,8_2,3,328,2905,489,0
GAZP,8,plot,8_2,3,328,2905,490,12
GAZP,8,plot,8_2,3,329,2906,489,0
GAZP,8,plot,8_2,3,329,2906,490,12
GAZP,8,plot,8_2,3,331,2907,489,0
GAZP,8,plot,8_2,3,331,2907,490,12
GAZP,8,plot,8_2,3,332,2908,489,0
GAZP,8,plot,8_2,3,332,2908,490,12
GAZP,8,plot,8_2,3,334,2909,489,0
GAZP,8,plot,8_2,3,334,2909,490,12
GAZP,8,plot,8_2,3,335,2910,489,0
GAZP,8,plot,8_2,3,335,2910,490,12
GAZP,8,plot,8_2,3,337,2911,489,0
GAZP,8,plot,8_2,3,337,2911,490,12
GAZP,8,plot,8_2,3,343,2912,489,0
GAZP,8,plot,8_2,3,343,2912,490,12
GAZP,8,plot,8_2,3,344,2913,489,0
GAZP,8,plot,8_2,3,344,2913,490,12
GAZP,8,plot,8_2,3,345,2914,489,0
GAZP,8,plot,8_2,3,345,2914,490,12
GAZP,8,plot,8_2,3,347,2915,489,0
GAZP,8,plot,8_2,3,347,2915,490,12
GAZP,8,plot,8_2,3,350,2916,489,0
GAZP,8,plot,8_2,3,350,2916,490,12
GAZP,8,plot,8_2,3,353,2917,489,0
GAZP,8,plot,8_2,3,353,2917,490,12
GAZP,8,plot,8_20,3,369,2918,491,0
GAZP,8,plot,8_20,3,369,2918,492,12
GAZP,8,plot,8_20,3,370,2919,491,0
GAZP,8,plot,8_20,3,370,2919,492,12
GAZP,8,plot,8_20,3,371,2920,491,0
GAZP,8,plot,8_20,3,371,2920,492,12
GAZP,8,plot,8_21,3,378,2921,493,0
GAZP,8,plot,8_21,3,378,2921,494,12
GAZP,8,plot,8_21,3,379,2922,493,0
GAZP,8,plot,8_21,3,379,2922,494,12
GAZP,8,plot,8_21,3,380,2923,493,0
GAZP,8,plot,8_21,3,380,2923,494,12
GAZP,8,plot,8_22,3,387,2924,495,0
GAZP,8,plot,8_22,3,387,2924,496,12
GAZP,8,plot,8_22,3,388,2925,495,0
GAZP,8,plot,8_22,3,388,2925,496,12
GAZP,8,plot,8_22,3,389,2926,495,0
GAZP,8,plot,8_22,3,389,2926,496,12
GAZP,8,plot,8_23,3,396,2927,497,0
GAZP,8,plot,8_23,3,396,2927,498,12
GAZP,8,plot,8_23,3,397,2928,497,0
GAZP,8,plot,8_23,3,397,2928,498,12
GAZP,8,plot,8_23,3,398,2929,497,0
GAZP,8,plot,8_23,3,398,2929,498,12
GAZP,8,plot,8_24,3,406,2930,499,0
GAZP,8,plot,8_24,3,406,2930,500,12
GAZP,8,plot,8_24,3,407,2931,499,0
GAZP,8,plot,8_24,3,407,2931,500,12
GAZP,8,plot,8_25,3,414,2932,501,0
GAZP,8,plot,8_25,3,414,2932,502,12
GAZP,8,plot,8_25,3,415,2933,501,0
GAZP,8,plot,8_25,3,415,2933,502,12
GAZP,8,plot,8_25,3,416,2934,501,0
GAZP,8,plot,8_25,3,416,2934,502,12
GAZP,8,plot,8_26,3,423,2935,503,0
GAZP,8,plot,8_26,3,423,2935,504,12
GAZP,8,plot,8_26,3,424,2936,503,0
GAZP,8,plot,8_26,3,424,2936,504,12
GAZP,8,plot,8_26,3,425,2937,503,0
GAZP,8,plot,8_26,3,425,2937,504,12
GAZP,8,plot,8_27,3,432,2938,505,0
GAZP,8,plot,8_27,3,432,2938,506,12
GAZP,8,plot,8_27,3,433,2939,505,0
GAZP,8,plot,8_27,3,433,2939,506,12
GAZP,8,plot,8_27,3,434,2940,505,0
GAZP,8,plot,8_27,3,434,2940,506,12
GAZP,8,plot,8_28,3,441,2941,507,0
GAZP,8,plot,8_28,3,441,2941,508,12
GAZP,8,plot,8_28,3,442,2942,507,0
GAZP,8,plot,8_28,3,442,2942,508,12
GAZP,8,plot,8_28,3,443,2943,507,0
GAZP,8,plot,8_28,3,443,2943,508,12
GAZP,8,plot,8_29,3,450,2944,509,0
GAZP,8,plot,8_29,3,450,2944,510,12
GAZP,8,plot,8_29,3,451,2945,509,0
GAZP,8,plot,8_29,3,451,2945,510,12
GAZP,8,plot,8_29,3,452,2946,509,0
GAZP,8,plot,8_29,3,452,2946,510,12
GAZP,8,plot,8_3,3,549,2947,511,0
GAZP,8,plot,8_3,3,549,2947,512,12
GAZP,8,plot,8_3,3,550,2948,511,0
GAZP,8,plot,8_3,3,550,2948,512,12
GAZP,8,plot,8_3,3,551,2949,511,0
GAZP,8,plot,8_3,3,551,2949,512,12
GAZP,8,plot,8_3,3,553,2950,511,0
GAZP,8,plot,8_3,3,553,2950,512,12
GAZP,8,plot,8_3,3,554,2951,511,0
