database,projectid,object_type,source_treatmentid,block,replicate,areaid,treatmentid,source_trt_tsr
GAZP,2,plot,2_6,1,6,887,185,0
GAZP,2,plot,2_6,1,7,888,185,0
GAZP,2,plot,2_6,1,8,889,185,0
GAZP,2,plot,2_7,1,1,890,186,0
GAZP,2,plot,2_7,1,2,891,186,0
GAZP,2,plot,2_7,1,3,892,186,0
GAZP,2,plot,2_7,1,4,893,186,0
GAZP,2,plot,2_7,1,5,894,186,0
GAZP,2,plot,2_7,1,6,895,186,0
GAZP,2,plot,2_7,1,7,896,186,0
GAZP,2,plot,2_7,1,8,897,186,0
GAZP,2,plot,2_8,1,1,898,187,0
GAZP,2,plot,2_8,1,1,898,188,2
GAZP,2,plot,2_8,1,1,898,189,4
GAZP,2,plot,2_8,1,1,898,190,6
GAZP,2,plot,2_8,1,1,898,191,8
GAZP,2,plot,2_8,1,1,898,192,10
GAZP,2,plot,2_8,1,1,898,193,12
GAZP,2,plot,2_8,1,1,898,194,14
GAZP,2,plot,2_8,1,1,898,195,16
GAZP,2,plot,2_8,1,2,899,187,0
GAZP,2,plot,2_8,1,2,899,188,2
GAZP,2,plot,2_8,1,2,899,189,4
GAZP,2,plot,2_8,1,2,899,190,6
GAZP,2,plot,2_8,1,2,899,191,8
GAZP,2,plot,2_8,1,2,899,192,10
GAZP,2,plot,2_8,1,2,899,193,12
GAZP,2,plot,2_8,1,2,899,194,14
GAZP,2,plot,2_8,1,2,899,195,16
GAZP,2,plot,2_8,1,3,900,187,0
GAZP,2,plot,2_8,1,3,900,188,2
GAZP,2,plot,2_8,1,3,900,189,4
GAZP,2,plot,2_8,1,3,900,190,6
GAZP,2,plot,2_8,1,3,900,191,8
GAZP,2,plot,2_8,1,3,900,192,10
GAZP,2,plot,2_8,1,3,900,193,12
GAZP,2,plot,2_8,1,3,900,194,14
GAZP,2,plot,2_8,1,3,900,195,16
GAZP,2,plot,2_8,1,4,901,187,0
GAZP,2,plot,2_8,1,4,901,188,2
GAZP,2,plot,2_8,1,4,901,189,4
GAZP,2,plot,2_8,1,4,901,190,6
GAZP,2,plot,2_8,1,4,901,191,8
GAZP,2,plot,2_8,1,4,901,192,10
GAZP,2,plot,2_8,1,4,901,193,12
GAZP,2,plot,2_8,1,4,901,194,14
GAZP,2,plot,2_8,1,4,901,195,16
GAZP,2,plot,2_8,1,5,902,187,0
GAZP,2,plot,2_8,1,5,902,188,2
GAZP,2,plot,2_8,1,5,902,189,4
GAZP,2,plot,2_8,1,5,902,190,6
GAZP,2,plot,2_8,1,5,902,191,8
GAZP,2,plot,2_8,1,5,902,192,10
GAZP,2,plot,2_8,1,5,902,193,12
GAZP,2,plot,2_8,1,5,902,194,14
GAZP,2,plot,2_8,1,5,902,195,16
GAZP,2,plot,2_8,1,6,903,187,0
GAZP,2,plot,2_8,1,6,903,188,2
GAZP,2,plot,2_8,1,6,903,189,4
GAZP,2,plot,2_8,1,6,903,190,6
GAZP,2,plot,2_8,1,6,903,191,8
GAZP,2,plot,2_8,1,6,903,192,10
GAZP,2,plot,2_8,1,6,903,193,12
GAZP,2,plot,2_8,1,6,903,194,14
GAZP,2,plot,2_8,1,6,903,195,16
GAZP,2,plot,2_8,1,7,904,187,0
GAZP,2,plot,2_8,1,7,904,188,2
GAZP,2,plot,2_8,1,7,904,189,4
GAZP,2,plot,2_8,1,7,904,190,6
GAZP,2,plot,2_8,1,7,904,191,8
GAZP,2,plot,2_8,1,7,904,192,10
GAZP,2,plot,2_8,1,7,904,193,12
GAZP,2,plot,2_8,1,7,904,194,14
GAZP,2,plot,2_8,1,7,904,195,16
GAZP,2,plot,2_8,1,8,905,187,0
GAZP,2,plot,2_8,1,8,905,188,2
GAZP,2,plot,2_8,1,8,905,189,4
GAZP,2,plot,2_8,1,8,905,190,6
GAZP,2,plot,2_8,1,8,905,191,8
GAZP,2,plot,2_8,1,8,905,192,10
GAZP,2,plot,2_8,1,8,905,193,12
GAZP,2,plot,2_8,1,8,905,194,14
GAZP,2,plot,2_8,1,8,905,195,16
GAZP,2,plot,2_9,1,1,906,196,0
GAZP,2,plot,2_9,1,1,906,197,2
GAZP,2,plot,2_9,1,1,906,198,4
GAZP,2,plot,2_9,1,1,906,199,6
GAZP,2,plot,2_9,1,1,906,200,8
GAZP,2,plot,2_9,1,1,906,201,10
GAZP,2,plot,2_9,1,1,906,202,12
GAZP,2,plot,2_9,1,1,906,203,14
GAZP,2,plot,2_9,1,1,906,204,16
GAZP,2,plot,2_9,1,2,907,196,0
GAZP,2,plot,2_9,1,2,907,197,2
GAZP,2,plot,2_9,1,2,907,198,4
GAZP,2,plot,2_9,1,2,907,199,6
GAZP,2,plot,2_9,1,2,907,200,8
GAZP,2,plot,2_9,1,2,907,201,10
GAZP,2,plot,2_9,1,2,907,202,12
GAZP,2,plot,2_9,1,2,907,203,14
GAZP,2,plot,2_9,1,2,907,204,16
GAZP,2,plot,2_9,1,3,908,196,0
GAZP,2,plot,2_9,1,3,908,197,2
GAZP,2,plot,2_9,1,3,908,198,4
GAZP,2,plot,2_9,1,3,908,199,6
GAZP,2,plot,2_9,1,3,908,200,8
GAZP,2,plot,2_9,1,3,908,201,10
GAZP,2,plot,2_9,1,3,908,202,12
GAZP,2,plot,2_9,1,3,908,203,14
GAZP,2,plot,2_9,1,3,908,204,16
GAZP,2,plot,2_9,1,4,909,196,0
GAZP,2,plot,2_9,1,4,909,197,2
GAZP,2,plot,2_9,1,4,909,198,4
GAZP,2,plot,2_9,1,4,909,199,6
GAZP,2,plot,2_9,1,4,909,200,8
GAZP,2,plot,2_9,1,4,909,201,10
GAZP,2,plot,2_9,1,4,909,202,12
GAZP,2,plot,2_9,1,4,909,203,14
GAZP,2,plot,2_9,1,4,909,204,16
GAZP,2,plot,2_9,1,5,910,196,0
GAZP,2,plot,2_9,1,5,910,197,2
GAZP,2,plot,2_9,1,5,910,198,4
GAZP,2,plot,2_9,1,5,910,199,6
GAZP,2,plot,2_9,1,5,910,200,8
GAZP,2,plot,2_9,1,5,910,201,10
GAZP,2,plot,2_9,1,5,910,202,12
GAZP,2,plot,2_9,1,5,910,203,14
GAZP,2,plot,2_9,1,5,910,204,16
GAZP,2,plot,2_9,1,6,911,196,0
GAZP,2,plot,2_9,1,6,911,197,2
GAZP,2,plot,2_9,1,6,911,198,4
GAZP,2,plot,2_9,1,6,911,199,6
GAZP,2,plot,2_9,1,6,911,200,8
GAZP,2,plot,2_9,1,6,911,201,10
GAZP,2,plot,2_9,1,6,911,202,12
GAZP,2,plot,2_9,1,6,911,203,14
GAZP,2,plot,2_9,1,6,911,204,16
GAZP,2,plot,2_9,1,7,912,196,0
GAZP,2,plot,2_9,1,7,912,197,2
GAZP,2,plot,2_9,1,7,912,198,4
GAZP,2,plot,2_9,1,7,912,199,6
GAZP,2,plot,2_9,1,7,912,200,8
GAZP,2,plot,2_9,1,7,912,201,10
GAZP,2,plot,2_9,1,7,912,202,12
GAZP,2,plot,2_9,1,7,912,203,14
GAZP,2,plot,2_9,1,7,912,204,16
GAZP,2,plot,2_9,1,8,913,196,0
GAZP,2,plot,2_9,1,8,913,197,2
GAZP,2,plot,2_9,1,8,913,198,4
GAZP,2,plot,2_9,1,8,913,199,6
GAZP,2,plot,2_9,1,8,913,200,8
GAZP,2,plot,2_9,1,8,913,201,10
GAZP,2,plot,2_9,1,8,913,202,12
GAZP,2,plot,2_9,1,8,913,203,14
GAZP,2,plot,2_9,1,8,913,204,16
