Plot,Rep,Month,Year,Treatment,Site,Nurse,RP,Region,A_can,D_his,E_cal,E_mic,H_ham,H_dis,I_spp,L_ser,L_gna,P_inc,P_con,P_div,P_glo,Pt_inc,S_rug,T_fru,T_his,W_muc
LF2_RBN12,27,Aug,2014,RBN,LF2,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LF2_RBN12,27,Aug,2015,RBN,LF2,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0
LF2_RBN12,27,Nov,2013,RBN,LF2,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF2_RBN12,27,Nov,2014,RBN,LF2,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0
LF2_RBN12,27,Nov,2015,RBN,LF2,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0
LF2_RBN13,28,Aug,2013,RBN,LF2,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF2_RBN13,28,Aug,2014,RBN,LF2,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
LF2_RBN13,28,Aug,2015,RBN,LF2,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0
LF2_RBN13,28,Nov,2013,RBN,LF2,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF2_RBN13,28,Nov,2014,RBN,LF2,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0
LF2_RBN13,28,Nov,2015,RBN,LF2,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
LF2_RBN14,29,Aug,2013,RBN,LF2,TRUE,NutBrush,LF,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF2_RBN14,29,Aug,2014,RBN,LF2,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
LF2_RBN14,29,Aug,2015,RBN,LF2,TRUE,NutBrush,LF,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,4,0
LF2_RBN14,29,Nov,2013,RBN,LF2,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF2_RBN14,29,Nov,2014,RBN,LF2,TRUE,NutBrush,LF,0,0,0,2,0,0,0,0,12,0,0,0,0,0,0,0,4,0
LF2_RBN14,29,Nov,2015,RBN,LF2,TRUE,NutBrush,LF,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,4,0
LF2_RBN15,30,Aug,2013,RBN,LF2,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF2_RBN15,30,Aug,2014,RBN,LF2,TRUE,NutBrush,LF,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LF2_RBN15,30,Aug,2015,RBN,LF2,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF2_RBN15,30,Nov,2013,RBN,LF2,TRUE,NutBrush,LF,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF2_RBN15,30,Nov,2014,RBN,LF2,TRUE,NutBrush,LF,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0
LF2_RBN15,30,Nov,2015,RBN,LF2,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF2_RBN2,17,Aug,2013,RBN,LF2,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF2_RBN2,17,Aug,2014,RBN,LF2,TRUE,NutBrush,LF,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1
LF2_RBN2,17,Aug,2015,RBN,LF2,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
LF2_RBN2,17,Nov,2013,RBN,LF2,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF2_RBN2,17,Nov,2014,RBN,LF2,TRUE,NutBrush,LF,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1
LF2_RBN2,17,Nov,2015,RBN,LF2,TRUE,NutBrush,LF,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1
LF2_RBN3,18,Aug,2013,RBN,LF2,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF2_RBN3,18,Aug,2014,RBN,LF2,TRUE,NutBrush,LF,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0
LF2_RBN3,18,Aug,2015,RBN,LF2,TRUE,NutBrush,LF,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,5,0
LF2_RBN3,18,Nov,2013,RBN,LF2,TRUE,NutBrush,LF,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF2_RBN3,18,Nov,2014,RBN,LF2,TRUE,NutBrush,LF,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,5,0
LF2_RBN3,18,Nov,2015,RBN,LF2,TRUE,NutBrush,LF,0,1,0,1,0,0,0,0,4,0,0,0,0,0,0,1,6,0
LF2_RBN4,19,Aug,2013,RBN,LF2,TRUE,NutBrush,LF,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LF2_RBN4,19,Aug,2014,RBN,LF2,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
LF2_RBN4,19,Aug,2015,RBN,LF2,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0
LF2_RBN4,19,Nov,2013,RBN,LF2,TRUE,NutBrush,LF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LF2_RBN4,19,Nov,2014,RBN,LF2,TRUE,NutBrush,LF,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,0
LF2_RBN4,19,Nov,2015,RBN,LF2,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0
LF2_RBN5,20,Aug,2013,RBN,LF2,TRUE,NutBrush,LF,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
LF2_RBN5,20,Aug,2014,RBN,LF2,TRUE,NutBrush,LF,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,2
LF2_RBN5,20,Aug,2015,RBN,LF2,TRUE,NutBrush,LF,0,3,0,2,0,0,0,0,6,0,0,0,0,0,0,0,10,0
LF2_RBN5,20,Nov,2013,RBN,LF2,TRUE,NutBrush,LF,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LF2_RBN5,20,Nov,2014,RBN,LF2,TRUE,NutBrush,LF,0,3,0,2,0,0,0,0,10,0,0,0,0,0,0,0,6,2
LF2_RBN5,20,Nov,2015,RBN,LF2,TRUE,NutBrush,LF,0,3,0,2,0,0,0,0,4,0,0,0,0,0,0,0,8,0
LF2_RBN6,21,Aug,2013,RBN,LF2,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF2_RBN6,21,Aug,2014,RBN,LF2,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LF2_RBN6,21,Aug,2015,RBN,LF2,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
LF2_RBN6,21,Nov,2013,RBN,LF2,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF2_RBN6,21,Nov,2014,RBN,LF2,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0
LF2_RBN6,21,Nov,2015,RBN,LF2,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0
LF2_RBN7,22,Aug,2013,RBN,LF2,TRUE,NutBrush,LF,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF2_RBN7,22,Aug,2014,RBN,LF2,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
LF2_RBN7,22,Aug,2015,RBN,LF2,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
LF2_RBN7,22,Nov,2013,RBN,LF2,TRUE,NutBrush,LF,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF2_RBN7,22,Nov,2014,RBN,LF2,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
LF2_RBN7,22,Nov,2015,RBN,LF2,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
LF2_RBN8,23,Aug,2013,RBN,LF2,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF2_RBN8,23,Aug,2014,RBN,LF2,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
LF2_RBN8,23,Aug,2015,RBN,LF2,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1
LF2_RBN8,23,Nov,2013,RBN,LF2,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LF2_RBN8,23,Nov,2014,RBN,LF2,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1
LF2_RBN8,23,Nov,2015,RBN,LF2,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1
LF2_RBN9,24,Aug,2013,RBN,LF2,TRUE,NutBrush,LF,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF2_RBN9,24,Aug,2014,RBN,LF2,TRUE,NutBrush,LF,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,0
LF2_RBN9,24,Aug,2015,RBN,LF2,TRUE,NutBrush,LF,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7,0
LF2_RBN9,24,Nov,2013,RBN,LF2,TRUE,NutBrush,LF,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF2_RBN9,24,Nov,2014,RBN,LF2,TRUE,NutBrush,LF,0,3,0,1,0,0,0,0,4,0,0,0,0,0,0,0,11,0
LF2_RBN9,24,Nov,2015,RBN,LF2,TRUE,NutBrush,LF,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,9,0
LF3_RBN1,31,Aug,2013,RBN,LF3,TRUE,NutBrush,LF,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_RBN1,31,Aug,2014,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
LF3_RBN1,31,Aug,2015,RBN,LF3,TRUE,NutBrush,LF,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,6,0
LF3_RBN1,31,Nov,2013,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_RBN1,31,Nov,2014,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0
LF3_RBN1,31,Nov,2015,RBN,LF3,TRUE,NutBrush,LF,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,7,0
LF3_RBN10,40,Aug,2013,RBN,LF3,TRUE,NutBrush,LF,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LF3_RBN10,40,Aug,2014,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,1
LF3_RBN10,40,Aug,2015,RBN,LF3,TRUE,NutBrush,LF,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0
LF3_RBN10,40,Nov,2013,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LF3_RBN10,40,Nov,2014,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0
LF3_RBN10,40,Nov,2015,RBN,LF3,TRUE,NutBrush,LF,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0
LF3_RBN11,41,Aug,2013,RBN,LF3,TRUE,NutBrush,LF,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_RBN11,41,Aug,2014,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,0
LF3_RBN11,41,Aug,2015,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
LF3_RBN11,41,Nov,2013,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_RBN11,41,Nov,2014,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
LF3_RBN11,41,Nov,2015,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
LF3_RBN12,42,Aug,2013,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_RBN12,42,Aug,2014,RBN,LF3,TRUE,NutBrush,LF,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0
LF3_RBN12,42,Aug,2015,RBN,LF3,TRUE,NutBrush,LF,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7,1
LF3_RBN12,42,Nov,2013,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_RBN12,42,Nov,2014,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_RBN12,42,Nov,2015,RBN,LF3,TRUE,NutBrush,LF,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,7,1
LF3_RBN13,43,Aug,2013,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_RBN13,43,Aug,2014,RBN,LF3,TRUE,NutBrush,LF,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
LF3_RBN13,43,Aug,2015,RBN,LF3,TRUE,NutBrush,LF,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,2,0
LF3_RBN13,43,Nov,2013,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_RBN13,43,Nov,2014,RBN,LF3,TRUE,NutBrush,LF,0,0,1,0,0,1,0,0,7,0,0,0,0,0,0,0,1,0
LF3_RBN13,43,Nov,2015,RBN,LF3,TRUE,NutBrush,LF,0,0,1,1,0,1,0,0,3,0,1,0,0,0,0,0,2,0
LF3_RBN14,44,Aug,2013,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_RBN14,44,Aug,2014,RBN,LF3,TRUE,NutBrush,LF,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0
LF3_RBN14,44,Aug,2015,RBN,LF3,TRUE,NutBrush,LF,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0
LF3_RBN14,44,Nov,2013,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_RBN14,44,Nov,2014,RBN,LF3,TRUE,NutBrush,LF,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0
LF3_RBN14,44,Nov,2015,RBN,LF3,TRUE,NutBrush,LF,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,3,0
LF3_RBN15,45,Aug,2013,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
LF3_RBN15,45,Aug,2014,RBN,LF3,TRUE,NutBrush,LF,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
LF3_RBN15,45,Aug,2015,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0
LF3_RBN15,45,Nov,2013,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LF3_RBN15,45,Nov,2014,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0
LF3_RBN15,45,Nov,2015,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0
LF3_RBN2,32,Aug,2013,RBN,LF3,TRUE,NutBrush,LF,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LF3_RBN2,32,Aug,2014,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_RBN2,32,Aug,2015,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
LF3_RBN2,32,Nov,2013,RBN,LF3,TRUE,NutBrush,LF,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_RBN2,32,Nov,2014,RBN,LF3,TRUE,NutBrush,LF,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1
LF3_RBN2,32,Nov,2015,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_RBN3,33,Aug,2013,RBN,LF3,TRUE,NutBrush,LF,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LF3_RBN3,33,Aug,2014,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_RBN3,33,Aug,2015,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
LF3_RBN3,33,Nov,2013,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LF3_RBN3,33,Nov,2014,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
LF3_RBN3,33,Nov,2015,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
LF3_RBN4,34,Aug,2013,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_RBN4,34,Aug,2014,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
LF3_RBN4,34,Aug,2015,RBN,LF3,TRUE,NutBrush,LF,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,0
LF3_RBN4,34,Nov,2013,RBN,LF3,TRUE,NutBrush,LF,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_RBN4,34,Nov,2014,RBN,LF3,TRUE,NutBrush,LF,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0
LF3_RBN4,34,Nov,2015,RBN,LF3,TRUE,NutBrush,LF,0,1,0,2,0,0,0,0,2,0,1,0,0,0,0,0,5,0
LF3_RBN5,35,Aug,2013,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_RBN5,35,Aug,2014,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
LF3_RBN5,35,Aug,2015,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0
LF3_RBN5,35,Nov,2013,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LF3_RBN5,35,Nov,2014,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,2,0
LF3_RBN5,35,Nov,2015,RBN,LF3,TRUE,NutBrush,LF,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0
LF3_RBN6,36,Aug,2013,RBN,LF3,TRUE,NutBrush,LF,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_RBN6,36,Aug,2014,RBN,LF3,TRUE,NutBrush,LF,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
LF3_RBN6,36,Aug,2015,RBN,LF3,TRUE,NutBrush,LF,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
LF3_RBN6,36,Nov,2013,RBN,LF3,TRUE,NutBrush,LF,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
LF3_RBN6,36,Nov,2014,RBN,LF3,TRUE,NutBrush,LF,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LF3_RBN6,36,Nov,2015,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
LF3_RBN7,37,Aug,2013,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LF3_RBN7,37,Aug,2014,RBN,LF3,TRUE,NutBrush,LF,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,2,1
LF3_RBN7,37,Aug,2015,RBN,LF3,TRUE,NutBrush,LF,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,3,1
LF3_RBN7,37,Nov,2013,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
LF3_RBN7,37,Nov,2014,RBN,LF3,TRUE,NutBrush,LF,0,0,0,4,0,0,0,0,1,2,0,0,1,0,0,0,1,0
LF3_RBN7,37,Nov,2015,RBN,LF3,TRUE,NutBrush,LF,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,3,1
LF3_RBN8,38,Aug,2013,RBN,LF3,TRUE,NutBrush,LF,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_RBN8,38,Aug,2014,RBN,LF3,TRUE,NutBrush,LF,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
LF3_RBN8,38,Aug,2015,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
LF3_RBN8,38,Nov,2013,RBN,LF3,TRUE,NutBrush,LF,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF3_RBN8,38,Nov,2014,RBN,LF3,TRUE,NutBrush,LF,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
LF3_RBN8,38,Nov,2015,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
LF3_RBN9,39,Aug,2013,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LF3_RBN9,39,Aug,2014,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
LF3_RBN9,39,Aug,2015,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0
LF3_RBN9,39,Nov,2013,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LF3_RBN9,39,Nov,2014,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
LF3_RBN9,39,Nov,2015,RBN,LF3,TRUE,NutBrush,LF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
LF1_RBOX1,1,Aug,2013,RBOX,LF1,TRUE,Box,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_RBOX1,1,Aug,2014,RBOX,LF1,TRUE,Box,LF,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
LF1_RBOX1,1,Aug,2015,RBOX,LF1,TRUE,Box,LF,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
LF1_RBOX1,1,Nov,2013,RBOX,LF1,TRUE,Box,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_RBOX1,1,Nov,2014,RBOX,LF1,TRUE,Box,LF,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
LF1_RBOX1,1,Nov,2015,RBOX,LF1,TRUE,Box,LF,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
LF1_RBOX10,10,Aug,2013,RBOX,LF1,TRUE,Box,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_RBOX10,10,Aug,2014,RBOX,LF1,TRUE,Box,LF,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
LF1_RBOX10,10,Aug,2015,RBOX,LF1,TRUE,Box,LF,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
LF1_RBOX10,10,Nov,2013,RBOX,LF1,TRUE,Box,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF1_RBOX10,10,Nov,2014,RBOX,LF1,TRUE,Box,LF,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
LF1_RBOX10,10,Nov,2015,RBOX,LF1,TRUE,Box,LF,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
LF1_RBOX11,11,Aug,2013,RBOX,LF1,TRUE,Box,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LF1_RBOX11,11,Aug,2014,RBOX,LF1,TRUE,Box,LF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3
LF1_RBOX11,11,Aug,2015,RBOX,LF1,TRUE,Box,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
LF1_RBOX11,11,Nov,2013,RBOX,LF1,TRUE,Box,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
LF1_RBOX11,11,Nov,2014,RBOX,LF1,TRUE,Box,LF,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,2
LF1_RBOX11,11,Nov,2015,RBOX,LF1,TRUE,Box,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
LF1_RBOX12,12,Aug,2013,RBOX,LF1,TRUE,Box,LF,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LF1_RBOX12,12,Aug,2014,RBOX,LF1,TRUE,Box,LF,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LF1_RBOX12,12,Aug,2015,RBOX,LF1,TRUE,Box,LF,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
