database,projectid,object_type,source_treatmentid,block,replicate,areaid,treatmentid,source_trt_tsr
GAZP,1,plot,1_18,1,12,290,20,1
GAZP,1,plot,1_18,1,13,291,19,0
GAZP,1,plot,1_18,1,13,291,20,1
GAZP,1,plot,1_18,1,14,292,19,0
GAZP,1,plot,1_18,1,14,292,20,1
GAZP,1,plot,1_18,1,15,293,19,0
GAZP,1,plot,1_18,1,15,293,20,1
GAZP,1,plot,1_18,1,16,294,19,0
GAZP,1,plot,1_18,1,16,294,20,1
GAZP,1,plot,1_18,1,17,295,19,0
GAZP,1,plot,1_18,1,17,295,20,1
GAZP,1,plot,1_18,1,18,296,19,0
GAZP,1,plot,1_18,1,18,296,20,1
GAZP,1,plot,1_18,1,19,297,19,0
GAZP,1,plot,1_18,1,19,297,20,1
GAZP,1,plot,1_18,1,2,298,19,0
GAZP,1,plot,1_18,1,2,298,20,1
GAZP,1,plot,1_18,1,20,299,19,0
GAZP,1,plot,1_18,1,20,299,20,1
GAZP,1,plot,1_18,1,21,300,19,0
GAZP,1,plot,1_18,1,21,300,20,1
GAZP,1,plot,1_18,1,22,301,19,0
GAZP,1,plot,1_18,1,22,301,20,1
GAZP,1,plot,1_18,1,23,302,19,0
GAZP,1,plot,1_18,1,23,302,20,1
GAZP,1,plot,1_18,1,24,303,19,0
GAZP,1,plot,1_18,1,24,303,20,1
GAZP,1,plot,1_18,1,25,304,19,0
GAZP,1,plot,1_18,1,25,304,20,1
GAZP,1,plot,1_18,1,26,305,19,0
GAZP,1,plot,1_18,1,26,305,20,1
GAZP,1,plot,1_18,1,27,306,19,0
GAZP,1,plot,1_18,1,27,306,20,1
GAZP,1,plot,1_18,1,28,307,19,0
GAZP,1,plot,1_18,1,28,307,20,1
GAZP,1,plot,1_18,1,29,308,19,0
GAZP,1,plot,1_18,1,29,308,20,1
GAZP,1,plot,1_18,1,3,309,19,0
GAZP,1,plot,1_18,1,3,309,20,1
GAZP,1,plot,1_18,1,30,310,19,0
GAZP,1,plot,1_18,1,30,310,20,1
GAZP,1,plot,1_18,1,4,311,19,0
GAZP,1,plot,1_18,1,4,311,20,1
GAZP,1,plot,1_18,1,5,312,19,0
GAZP,1,plot,1_18,1,5,312,20,1
GAZP,1,plot,1_18,1,6,313,19,0
GAZP,1,plot,1_18,1,6,313,20,1
GAZP,1,plot,1_18,1,7,314,19,0
GAZP,1,plot,1_18,1,7,314,20,1
GAZP,1,plot,1_18,1,8,315,19,0
GAZP,1,plot,1_18,1,8,315,20,1
GAZP,1,plot,1_18,1,9,316,19,0
GAZP,1,plot,1_18,1,9,316,20,1
GAZP,1,plot,1_19,1,1,317,21,0
GAZP,1,plot,1_19,1,1,317,22,1
GAZP,1,plot,1_19,1,10,318,21,0
GAZP,1,plot,1_19,1,10,318,22,1
GAZP,1,plot,1_19,1,11,319,21,0
GAZP,1,plot,1_19,1,11,319,22,1
GAZP,1,plot,1_19,1,12,320,21,0
GAZP,1,plot,1_19,1,12,320,22,1
GAZP,1,plot,1_19,1,13,321,21,0
GAZP,1,plot,1_19,1,13,321,22,1
GAZP,1,plot,1_19,1,14,322,21,0
GAZP,1,plot,1_19,1,14,322,22,1
GAZP,1,plot,1_19,1,15,323,21,0
GAZP,1,plot,1_19,1,15,323,22,1
GAZP,1,plot,1_19,1,16,324,21,0
GAZP,1,plot,1_19,1,16,324,22,1
GAZP,1,plot,1_19,1,17,325,21,0
GAZP,1,plot,1_19,1,17,325,22,1
GAZP,1,plot,1_19,1,18,326,21,0
GAZP,1,plot,1_19,1,18,326,22,1
GAZP,1,plot,1_19,1,19,327,21,0
GAZP,1,plot,1_19,1,19,327,22,1
GAZP,1,plot,1_19,1,2,328,21,0
GAZP,1,plot,1_19,1,2,328,22,1
GAZP,1,plot,1_19,1,20,329,21,0
GAZP,1,plot,1_19,1,20,329,22,1
GAZP,1,plot,1_19,1,21,330,21,0
GAZP,1,plot,1_19,1,21,330,22,1
GAZP,1,plot,1_19,1,22,331,21,0
GAZP,1,plot,1_19,1,22,331,22,1
GAZP,1,plot,1_19,1,23,332,21,0
GAZP,1,plot,1_19,1,23,332,22,1
GAZP,1,plot,1_19,1,24,333,21,0
GAZP,1,plot,1_19,1,24,333,22,1
GAZP,1,plot,1_19,1,25,334,21,0
GAZP,1,plot,1_19,1,25,334,22,1
GAZP,1,plot,1_19,1,26,335,21,0
GAZP,1,plot,1_19,1,26,335,22,1
GAZP,1,plot,1_19,1,27,336,21,0
GAZP,1,plot,1_19,1,27,336,22,1
GAZP,1,plot,1_19,1,28,337,21,0
GAZP,1,plot,1_19,1,28,337,22,1
GAZP,1,plot,1_19,1,29,338,21,0
GAZP,1,plot,1_19,1,29,338,22,1
GAZP,1,plot,1_19,1,3,339,21,0
GAZP,1,plot,1_19,1,3,339,22,1
GAZP,1,plot,1_19,1,4,340,21,0
GAZP,1,plot,1_19,1,4,340,22,1
GAZP,1,plot,1_19,1,5,341,21,0
GAZP,1,plot,1_19,1,5,341,22,1
GAZP,1,plot,1_19,1,6,342,21,0
GAZP,1,plot,1_19,1,6,342,22,1
GAZP,1,plot,1_19,1,7,343,21,0
GAZP,1,plot,1_19,1,7,343,22,1
GAZP,1,plot,1_19,1,8,344,21,0
GAZP,1,plot,1_19,1,8,344,22,1
GAZP,1,plot,1_19,1,9,345,21,0
GAZP,1,plot,1_19,1,9,345,22,1
GAZP,1,plot,1_2,1,1,346,23,0
GAZP,1,plot,1_2,1,1,346,24,1
GAZP,1,plot,1_2,1,10,347,23,0
GAZP,1,plot,1_2,1,10,347,24,1
GAZP,1,plot,1_2,1,11,348,23,0
GAZP,1,plot,1_2,1,11,348,24,1
GAZP,1,plot,1_2,1,12,349,23,0
GAZP,1,plot,1_2,1,12,349,24,1
GAZP,1,plot,1_2,1,13,350,23,0
GAZP,1,plot,1_2,1,13,350,24,1
GAZP,1,plot,1_2,1,14,351,23,0
GAZP,1,plot,1_2,1,14,351,24,1
GAZP,1,plot,1_2,1,15,352,23,0
GAZP,1,plot,1_2,1,15,352,24,1
GAZP,1,plot,1_2,1,16,353,23,0
GAZP,1,plot,1_2,1,16,353,24,1
GAZP,1,plot,1_2,1,17,354,23,0
GAZP,1,plot,1_2,1,17,354,24,1
GAZP,1,plot,1_2,1,18,355,23,0
GAZP,1,plot,1_2,1,18,355,24,1
GAZP,1,plot,1_2,1,19,356,23,0
GAZP,1,plot,1_2,1,19,356,24,1
GAZP,1,plot,1_2,1,2,357,23,0
GAZP,1,plot,1_2,1,2,357,24,1
GAZP,1,plot,1_2,1,20,358,23,0
GAZP,1,plot,1_2,1,20,358,24,1
GAZP,1,plot,1_2,1,21,359,23,0
GAZP,1,plot,1_2,1,21,359,24,1
GAZP,1,plot,1_2,1,22,360,23,0
GAZP,1,plot,1_2,1,22,360,24,1
GAZP,1,plot,1_2,1,23,361,23,0
GAZP,1,plot,1_2,1,23,361,24,1
GAZP,1,plot,1_2,1,24,362,23,0
GAZP,1,plot,1_2,1,24,362,24,1
GAZP,1,plot,1_2,1,25,363,23,0
GAZP,1,plot,1_2,1,25,363,24,1
GAZP,1,plot,1_2,1,26,364,23,0
GAZP,1,plot,1_2,1,26,364,24,1
GAZP,1,plot,1_2,1,27,365,23,0
GAZP,1,plot,1_2,1,27,365,24,1
GAZP,1,plot,1_2,1,28,366,23,0
GAZP,1,plot,1_2,1,28,366,24,1
GAZP,1,plot,1_2,1,29,367,23,0
GAZP,1,plot,1_2,1,29,367,24,1
GAZP,1,plot,1_2,1,3,368,23,0
GAZP,1,plot,1_2,1,3,368,24,1
GAZP,1,plot,1_2,1,30,369,23,0
GAZP,1,plot,1_2,1,30,369,24,1
GAZP,1,plot,1_2,1,4,370,23,0
GAZP,1,plot,1_2,1,4,370,24,1
GAZP,1,plot,1_2,1,5,371,23,0
GAZP,1,plot,1_2,1,5,371,24,1
GAZP,1,plot,1_2,1,6,372,23,0
GAZP,1,plot,1_2,1,6,372,24,1
GAZP,1,plot,1_2,1,7,373,23,0
GAZP,1,plot,1_2,1,7,373,24,1
GAZP,1,plot,1_2,1,8,374,23,0
GAZP,1,plot,1_2,1,8,374,24,1
GAZP,1,plot,1_2,1,9,375,23,0
GAZP,1,plot,1_2,1,9,375,24,1
GAZP,1,plot,1_20,1,1,376,25,0
GAZP,1,plot,1_20,1,1,376,26,1
GAZP,1,plot,1_20,1,10,377,25,0
GAZP,1,plot,1_20,1,10,377,26,1
GAZP,1,plot,1_20,1,11,378,25,0
GAZP,1,plot,1_20,1,11,378,26,1
GAZP,1,plot,1_20,1,12,379,25,0
GAZP,1,plot,1_20,1,12,379,26,1
GAZP,1,plot,1_20,1,13,380,25,0
GAZP,1,plot,1_20,1,13,380,26,1
GAZP,1,plot,1_20,1,14,381,25,0
GAZP,1,plot,1_20,1,14,381,26,1
GAZP,1,plot,1_20,1,15,382,25,0
GAZP,1,plot,1_20,1,15,382,26,1
GAZP,1,plot,1_20,1,16,383,25,0
GAZP,1,plot,1_20,1,16,383,26,1
GAZP,1,plot,1_20,1,17,384,25,0
GAZP,1,plot,1_20,1,17,384,26,1
GAZP,1,plot,1_20,1,18,385,25,0
GAZP,1,plot,1_20,1,18,385,26,1
GAZP,1,plot,1_20,1,19,386,25,0
GAZP,1,plot,1_20,1,19,386,26,1
GAZP,1,plot,1_20,1,2,387,25,0
GAZP,1,plot,1_20,1,2,387,26,1
GAZP,1,plot,1_20,1,20,388,25,0
GAZP,1,plot,1_20,1,20,388,26,1
GAZP,1,plot,1_20,1,21,389,25,0
GAZP,1,plot,1_20,1,21,389,26,1
GAZP,1,plot,1_20,1,22,390,25,0
GAZP,1,plot,1_20,1,22,390,26,1
GAZP,1,plot,1_20,1,23,391,25,0
GAZP,1,plot,1_20,1,23,391,26,1
GAZP,1,plot,1_20,1,24,392,25,0
GAZP,1,plot,1_20,1,24,392,26,1
GAZP,1,plot,1_20,1,25,393,25,0
GAZP,1,plot,1_20,1,25,393,26,1
GAZP,1,plot,1_20,1,26,394,25,0
GAZP,1,plot,1_20,1,26,394,26,1
GAZP,1,plot,1_20,1,27,395,25,0
GAZP,1,plot,1_20,1,27,395,26,1
GAZP,1,plot,1_20,1,28,396,25,0
GAZP,1,plot,1_20,1,28,396,26,1
GAZP,1,plot,1_20,1,29,397,25,0
GAZP,1,plot,1_20,1,29,397,26,1
GAZP,1,plot,1_20,1,3,398,25,0
GAZP,1,plot,1_20,1,3,398,26,1
GAZP,1,plot,1_20,1,30,399,25,0
GAZP,1,plot,1_20,1,30,399,26,1
GAZP,1,plot,1_20,1,4,400,25,0
GAZP,1,plot,1_20,1,4,400,26,1
GAZP,1,plot,1_20,1,5,401,25,0
GAZP,1,plot,1_20,1,5,401,26,1
GAZP,1,plot,1_20,1,6,402,25,0
GAZP,1,plot,1_20,1,6,402,26,1
GAZP,1,plot,1_20,1,7,403,25,0
GAZP,1,plot,1_20,1,7,403,26,1
GAZP,1,plot,1_20,1,8,404,25,0
GAZP,1,plot,1_20,1,8,404,26,1
GAZP,1,plot,1_20,1,9,405,25,0
GAZP,1,plot,1_20,1,9,405,26,1
GAZP,1,plot,1_3,1,1,406,27,0
GAZP,1,plot,1_3,1,1,406,28,1
GAZP,1,plot,1_3,1,10,407,27,0
GAZP,1,plot,1_3,1,10,407,28,1
GAZP,1,plot,1_3,1,11,408,27,0
GAZP,1,plot,1_3,1,11,408,28,1
GAZP,1,plot,1_3,1,12,409,27,0
GAZP,1,plot,1_3,1,12,409,28,1
GAZP,1,plot,1_3,1,13,410,27,0
GAZP,1,plot,1_3,1,13,410,28,1
GAZP,1,plot,1_3,1,14,411,27,0
GAZP,1,plot,1_3,1,14,411,28,1
GAZP,1,plot,1_3,1,15,412,27,0
GAZP,1,plot,1_3,1,15,412,28,1
GAZP,1,plot,1_3,1,16,413,27,0
GAZP,1,plot,1_3,1,16,413,28,1
GAZP,1,plot,1_3,1,17,414,27,0
GAZP,1,plot,1_3,1,17,414,28,1
GAZP,1,plot,1_3,1,18,415,27,0
GAZP,1,plot,1_3,1,18,415,28,1
GAZP,1,plot,1_3,1,19,416,27,0
GAZP,1,plot,1_3,1,19,416,28,1
GAZP,1,plot,1_3,1,2,417,27,0
GAZP,1,plot,1_3,1,2,417,28,1
GAZP,1,plot,1_3,1,20,418,27,0
GAZP,1,plot,1_3,1,20,418,28,1
GAZP,1,plot,1_3,1,21,419,27,0
GAZP,1,plot,1_3,1,21,419,28,1
GAZP,1,plot,1_3,1,22,420,27,0
GAZP,1,plot,1_3,1,22,420,28,1
GAZP,1,plot,1_3,1,23,421,27,0
GAZP,1,plot,1_3,1,23,421,28,1
GAZP,1,plot,1_3,1,24,422,27,0
GAZP,1,plot,1_3,1,24,422,28,1
GAZP,1,plot,1_3,1,25,423,27,0
GAZP,1,plot,1_3,1,25,423,28,1
GAZP,1,plot,1_3,1,26,424,27,0
GAZP,1,plot,1_3,1,26,424,28,1
GAZP,1,plot,1_3,1,27,425,27,0
GAZP,1,plot,1_3,1,27,425,28,1
GAZP,1,plot,1_3,1,28,426,27,0
GAZP,1,plot,1_3,1,28,426,28,1
GAZP,1,plot,1_3,1,29,427,27,0
GAZP,1,plot,1_3,1,29,427,28,1
GAZP,1,plot,1_3,1,3,428,27,0
GAZP,1,plot,1_3,1,3,428,28,1
GAZP,1,plot,1_3,1,30,429,27,0
GAZP,1,plot,1_3,1,30,429,28,1
GAZP,1,plot,1_3,1,4,430,27,0
GAZP,1,plot,1_3,1,4,430,28,1
GAZP,1,plot,1_3,1,5,431,27,0
GAZP,1,plot,1_3,1,5,431,28,1
GAZP,1,plot,1_3,1,6,432,27,0
GAZP,1,plot,1_3,1,6,432,28,1
GAZP,1,plot,1_3,1,7,433,27,0
GAZP,1,plot,1_3,1,7,433,28,1
GAZP,1,plot,1_3,1,8,434,27,0
GAZP,1,plot,1_3,1,8,434,28,1
GAZP,1,plot,1_3,1,9,435,27,0
GAZP,1,plot,1_3,1,9,435,28,1
GAZP,1,plot,1_4,1,1,436,29,0
GAZP,1,plot,1_4,1,1,436,30,1
GAZP,1,plot,1_4,1,10,437,29,0
GAZP,1,plot,1_4,1,10,437,30,1
GAZP,1,plot,1_4,1,11,438,29,0
GAZP,1,plot,1_4,1,11,438,30,1
GAZP,1,plot,1_4,1,12,439,29,0
GAZP,1,plot,1_4,1,12,439,30,1
GAZP,1,plot,1_4,1,13,440,29,0
GAZP,1,plot,1_4,1,13,440,30,1
GAZP,1,plot,1_4,1,14,441,29,0
GAZP,1,plot,1_4,1,14,441,30,1
GAZP,1,plot,1_4,1,15,442,29,0
GAZP,1,plot,1_4,1,15,442,30,1
GAZP,1,plot,1_4,1,16,443,29,0
GAZP,1,plot,1_4,1,16,443,30,1
GAZP,1,plot,1_4,1,17,444,29,0
GAZP,1,plot,1_4,1,17,444,30,1
GAZP,1,plot,1_4,1,18,445,29,0
GAZP,1,plot,1_4,1,18,445,30,1
GAZP,1,plot,1_4,1,19,446,29,0
GAZP,1,plot,1_4,1,19,446,30,1
GAZP,1,plot,1_4,1,2,447,29,0
GAZP,1,plot,1_4,1,2,447,30,1
GAZP,1,plot,1_4,1,20,448,29,0
GAZP,1,plot,1_4,1,20,448,30,1
GAZP,1,plot,1_4,1,21,449,29,0
GAZP,1,plot,1_4,1,21,449,30,1
GAZP,1,plot,1_4,1,22,450,29,0
GAZP,1,plot,1_4,1,22,450,30,1
GAZP,1,plot,1_4,1,23,451,29,0
GAZP,1,plot,1_4,1,23,451,30,1
GAZP,1,plot,1_4,1,24,452,29,0
GAZP,1,plot,1_4,1,24,452,30,1
GAZP,1,plot,1_4,1,25,453,29,0
GAZP,1,plot,1_4,1,25,453,30,1
GAZP,1,plot,1_4,1,26,454,29,0
GAZP,1,plot,1_4,1,26,454,30,1
GAZP,1,plot,1_4,1,27,455,29,0
GAZP,1,plot,1_4,1,27,455,30,1
GAZP,1,plot,1_4,1,28,456,29,0
GAZP,1,plot,1_4,1,28,456,30,1
GAZP,1,plot,1_4,1,29,457,29,0
GAZP,1,plot,1_4,1,29,457,30,1
GAZP,1,plot,1_4,1,3,458,29,0
GAZP,1,plot,1_4,1,3,458,30,1
GAZP,1,plot,1_4,1,30,459,29,0
GAZP,1,plot,1_4,1,30,459,30,1
GAZP,1,plot,1_4,1,4,460,29,0
GAZP,1,plot,1_4,1,4,460,30,1
GAZP,1,plot,1_4,1,5,461,29,0
GAZP,1,plot,1_4,1,5,461,30,1
GAZP,1,plot,1_4,1,6,462,29,0
GAZP,1,plot,1_4,1,6,462,30,1
GAZP,1,plot,1_4,1,7,463,29,0
GAZP,1,plot,1_4,1,7,463,30,1
GAZP,1,plot,1_4,1,8,464,29,0
GAZP,1,plot,1_4,1,8,464,30,1
GAZP,1,plot,1_4,1,9,465,29,0
GAZP,1,plot,1_4,1,9,465,30,1
GAZP,1,plot,1_5,1,1,466,31,0
GAZP,1,plot,1_5,1,1,466,32,1
GAZP,1,plot,1_5,1,10,467,31,0
GAZP,1,plot,1_5,1,10,467,32,1
GAZP,1,plot,1_5,1,11,468,31,0
GAZP,1,plot,1_5,1,11,468,32,1
GAZP,1,plot,1_5,1,12,469,31,0
GAZP,1,plot,1_5,1,12,469,32,1
GAZP,1,plot,1_5,1,13,470,31,0
GAZP,1,plot,1_5,1,13,470,32,1
GAZP,1,plot,1_5,1,14,471,31,0
GAZP,1,plot,1_5,1,14,471,32,1
GAZP,1,plot,1_5,1,15,472,31,0
GAZP,1,plot,1_5,1,15,472,32,1
GAZP,1,plot,1_5,1,16,473,31,0
GAZP,1,plot,1_5,1,16,473,32,1
GAZP,1,plot,1_5,1,17,474,31,0
GAZP,1,plot,1_5,1,17,474,32,1
GAZP,1,plot,1_5,1,18,475,31,0
GAZP,1,plot,1_5,1,18,475,32,1
GAZP,1,plot,1_5,1,19,476,31,0
GAZP,1,plot,1_5,1,19,476,32,1
GAZP,1,plot,1_5,1,2,477,31,0
GAZP,1,plot,1_5,1,2,477,32,1
GAZP,1,plot,1_5,1,20,478,31,0
GAZP,1,plot,1_5,1,20,478,32,1
GAZP,1,plot,1_5,1,21,479,31,0
GAZP,1,plot,1_5,1,21,479,32,1
GAZP,1,plot,1_5,1,22,480,31,0
GAZP,1,plot,1_5,1,22,480,32,1
GAZP,1,plot,1_5,1,23,481,31,0
GAZP,1,plot,1_5,1,23,481,32,1
GAZP,1,plot,1_5,1,24,482,31,0
GAZP,1,plot,1_5,1,24,482,32,1
GAZP,1,plot,1_5,1,25,483,31,0
GAZP,1,plot,1_5,1,25,483,32,1
GAZP,1,plot,1_5,1,26,484,31,0
GAZP,1,plot,1_5,1,26,484,32,1
GAZP,1,plot,1_5,1,27,485,31,0
GAZP,1,plot,1_5,1,27,485,32,1
GAZP,1,plot,1_5,1,28,486,31,0
GAZP,1,plot,1_5,1,28,486,32,1
GAZP,1,plot,1_5,1,29,487,31,0
GAZP,1,plot,1_5,1,29,487,32,1
GAZP,1,plot,1_5,1,3,488,31,0
GAZP,1,plot,1_5,1,3,488,32,1
GAZP,1,plot,1_5,1,30,489,31,0
GAZP,1,plot,1_5,1,30,489,32,1
GAZP,1,plot,1_5,1,4,490,31,0
GAZP,1,plot,1_5,1,4,490,32,1
GAZP,1,plot,1_5,1,5,491,31,0
GAZP,1,plot,1_5,1,5,491,32,1
GAZP,1,plot,1_5,1,6,492,31,0
GAZP,1,plot,1_5,1,6,492,32,1
GAZP,1,plot,1_5,1,7,493,31,0
GAZP,1,plot,1_5,1,7,493,32,1
GAZP,1,plot,1_5,1,8,494,31,0
GAZP,1,plot,1_5,1,8,494,32,1
GAZP,1,plot,1_5,1,9,495,31,0
GAZP,1,plot,1_5,1,9,495,32,1
GAZP,1,plot,1_6,1,1,496,33,0
GAZP,1,plot,1_6,1,1,496,34,1
GAZP,1,plot,1_6,1,10,497,33,0
GAZP,1,plot,1_6,1,10,497,34,1
GAZP,1,plot,1_6,1,11,498,33,0
GAZP,1,plot,1_6,1,11,498,34,1
GAZP,1,plot,1_6,1,12,499,33,0
GAZP,1,plot,1_6,1,12,499,34,1
GAZP,1,plot,1_6,1,13,500,33,0
GAZP,1,plot,1_6,1,13,500,34,1
GAZP,1,plot,1_6,1,14,501,33,0
GAZP,1,plot,1_6,1,14,501,34,1
GAZP,1,plot,1_6,1,15,502,33,0
GAZP,1,plot,1_6,1,15,502,34,1
GAZP,1,plot,1_6,1,16,503,33,0
GAZP,1,plot,1_6,1,16,503,34,1
GAZP,1,plot,1_6,1,17,504,33,0
GAZP,1,plot,1_6,1,17,504,34,1
GAZP,1,plot,1_6,1,18,505,33,0
GAZP,1,plot,1_6,1,18,505,34,1
GAZP,1,plot,1_6,1,19,506,33,0
GAZP,1,plot,1_6,1,19,506,34,1
GAZP,1,plot,1_6,1,2,507,33,0
GAZP,1,plot,1_6,1,2,507,34,1
GAZP,1,plot,1_6,1,20,508,33,0
GAZP,1,plot,1_6,1,20,508,34,1
GAZP,1,plot,1_6,1,21,509,33,0
GAZP,1,plot,1_6,1,21,509,34,1
GAZP,1,plot,1_6,1,22,510,33,0
GAZP,1,plot,1_6,1,22,510,34,1
GAZP,1,plot,1_6,1,23,511,33,0
GAZP,1,plot,1_6,1,23,511,34,1
GAZP,1,plot,1_6,1,24,512,33,0
GAZP,1,plot,1_6,1,24,512,34,1
GAZP,1,plot,1_6,1,25,513,33,0
GAZP,1,plot,1_6,1,25,513,34,1
GAZP,1,plot,1_6,1,26,514,33,0
GAZP,1,plot,1_6,1,26,514,34,1
GAZP,1,plot,1_6,1,27,515,33,0
GAZP,1,plot,1_6,1,27,515,34,1
GAZP,1,plot,1_6,1,28,516,33,0
GAZP,1,plot,1_6,1,28,516,34,1
GAZP,1,plot,1_6,1,29,517,33,0
GAZP,1,plot,1_6,1,29,517,34,1
GAZP,1,plot,1_6,1,3,518,33,0
GAZP,1,plot,1_6,1,3,518,34,1
GAZP,1,plot,1_6,1,30,519,33,0
GAZP,1,plot,1_6,1,30,519,34,1
GAZP,1,plot,1_6,1,4,520,33,0
GAZP,1,plot,1_6,1,4,520,34,1
GAZP,1,plot,1_6,1,5,521,33,0
GAZP,1,plot,1_6,1,5,521,34,1
GAZP,1,plot,1_6,1,6,522,33,0
GAZP,1,plot,1_6,1,6,522,34,1
GAZP,1,plot,1_6,1,7,523,33,0
GAZP,1,plot,1_6,1,7,523,34,1
GAZP,1,plot,1_6,1,8,524,33,0
GAZP,1,plot,1_6,1,8,524,34,1
GAZP,1,plot,1_6,1,9,525,33,0
GAZP,1,plot,1_6,1,9,525,34,1
GAZP,1,plot,1_7,1,1,526,35,0
GAZP,1,plot,1_7,1,1,526,36,1
GAZP,1,plot,1_7,1,10,527,35,0
GAZP,1,plot,1_7,1,10,527,36,1
GAZP,1,plot,1_7,1,11,528,35,0
GAZP,1,plot,1_7,1,11,528,36,1
GAZP,1,plot,1_7,1,12,529,35,0
GAZP,1,plot,1_7,1,12,529,36,1
GAZP,1,plot,1_7,1,13,530,35,0
GAZP,1,plot,1_7,1,13,530,36,1
GAZP,1,plot,1_7,1,14,531,35,0
GAZP,1,plot,1_7,1,14,531,36,1
GAZP,1,plot,1_7,1,15,532,35,0
GAZP,1,plot,1_7,1,15,532,36,1
GAZP,1,plot,1_7,1,16,533,35,0
GAZP,1,plot,1_7,1,16,533,36,1
GAZP,1,plot,1_7,1,17,534,35,0
GAZP,1,plot,1_7,1,17,534,36,1
GAZP,1,plot,1_7,1,18,535,35,0
GAZP,1,plot,1_7,1,18,535,36,1
GAZP,1,plot,1_7,1,19,536,35,0
GAZP,1,plot,1_7,1,19,536,36,1
GAZP,1,plot,1_7,1,2,537,35,0
GAZP,1,plot,1_7,1,2,537,36,1
GAZP,1,plot,1_7,1,20,538,35,0
GAZP,1,plot,1_7,1,20,538,36,1
GAZP,1,plot,1_7,1,21,539,35,0
GAZP,1,plot,1_7,1,21,539,36,1
GAZP,1,plot,1_7,1,22,540,35,0
GAZP,1,plot,1_7,1,22,540,36,1
GAZP,1,plot,1_7,1,23,541,35,0
GAZP,1,plot,1_7,1,23,541,36,1
GAZP,1,plot,1_7,1,24,542,35,0
GAZP,1,plot,1_7,1,24,542,36,1
GAZP,1,plot,1_7,1,25,543,35,0
GAZP,1,plot,1_7,1,25,543,36,1
GAZP,1,plot,1_7,1,26,544,35,0
GAZP,1,plot,1_7,1,26,544,36,1
GAZP,1,plot,1_7,1,27,545,35,0
GAZP,1,plot,1_7,1,27,545,36,1
GAZP,1,plot,1_7,1,28,546,35,0
GAZP,1,plot,1_7,1,28,546,36,1
GAZP,1,plot,1_7,1,29,547,35,0
GAZP,1,plot,1_7,1,29,547,36,1
GAZP,1,plot,1_7,1,3,548,35,0
GAZP,1,plot,1_7,1,3,548,36,1
GAZP,1,plot,1_7,1,30,549,35,0
GAZP,1,plot,1_7,1,30,549,36,1
GAZP,1,plot,1_7,1,4,550,35,0
GAZP,1,plot,1_7,1,4,550,36,1
GAZP,1,plot,1_7,1,5,551,35,0
GAZP,1,plot,1_7,1,5,551,36,1
GAZP,1,plot,1_7,1,6,552,35,0
GAZP,1,plot,1_7,1,6,552,36,1
GAZP,1,plot,1_7,1,7,553,35,0
GAZP,1,plot,1_7,1,7,553,36,1
GAZP,1,plot,1_7,1,8,554,35,0
GAZP,1,plot,1_7,1,8,554,36,1
GAZP,1,plot,1_7,1,9,555,35,0
GAZP,1,plot,1_7,1,9,555,36,1
GAZP,1,plot,1_8,1,1,556,37,0
GAZP,1,plot,1_8,1,1,556,38,1
GAZP,1,plot,1_8,1,10,557,37,0
GAZP,1,plot,1_8,1,10,557,38,1
GAZP,1,plot,1_8,1,11,558,37,0
GAZP,1,plot,1_8,1,11,558,38,1
GAZP,1,plot,1_8,1,12,559,37,0
GAZP,1,plot,1_8,1,12,559,38,1
GAZP,1,plot,1_8,1,13,560,37,0
GAZP,1,plot,1_8,1,13,560,38,1
GAZP,1,plot,1_8,1,14,561,37,0
GAZP,1,plot,1_8,1,14,561,38,1
GAZP,1,plot,1_8,1,15,562,37,0
GAZP,1,plot,1_8,1,15,562,38,1
GAZP,1,plot,1_8,1,16,563,37,0
GAZP,1,plot,1_8,1,16,563,38,1
GAZP,1,plot,1_8,1,17,564,37,0
GAZP,1,plot,1_8,1,17,564,38,1
GAZP,1,plot,1_8,1,18,565,37,0
GAZP,1,plot,1_8,1,18,565,38,1
GAZP,1,plot,1_8,1,19,566,37,0
GAZP,1,plot,1_8,1,19,566,38,1
GAZP,1,plot,1_8,1,2,567,37,0
GAZP,1,plot,1_8,1,2,567,38,1
GAZP,1,plot,1_8,1,20,568,37,0
GAZP,1,plot,1_8,1,20,568,38,1
GAZP,1,plot,1_8,1,21,569,37,0
GAZP,1,plot,1_8,1,21,569,38,1
GAZP,1,plot,1_8,1,22,570,37,0
GAZP,1,plot,1_8,1,22,570,38,1
GAZP,1,plot,1_8,1,23,571,37,0
GAZP,1,plot,1_8,1,23,571,38,1
GAZP,1,plot,1_8,1,24,572,37,0
GAZP,1,plot,1_8,1,24,572,38,1
GAZP,1,plot,1_8,1,25,573,37,0
GAZP,1,plot,1_8,1,25,573,38,1
GAZP,1,plot,1_8,1,26,574,37,0
GAZP,1,plot,1_8,1,26,574,38,1
GAZP,1,plot,1_8,1,27,575,37,0
GAZP,1,plot,1_8,1,27,575,38,1
GAZP,1,plot,1_8,1,28,576,37,0
GAZP,1,plot,1_8,1,28,576,38,1
GAZP,1,plot,1_8,1,29,577,37,0
GAZP,1,plot,1_8,1,29,577,38,1
GAZP,1,plot,1_8,1,3,578,37,0
GAZP,1,plot,1_8,1,3,578,38,1
GAZP,1,plot,1_8,1,30,579,37,0
GAZP,1,plot,1_8,1,30,579,38,1
GAZP,1,plot,1_8,1,4,580,37,0
GAZP,1,plot,1_8,1,4,580,38,1
