areaid,siteid,type,size,units,restoration_start_year,restoration_type,disturbance_end_year,parentid
3259,166,block,,m2,2014,seeding,,
3905,166,plot,0.25,m2,2014,seeding,,3259
3906,166,plot,0.25,m2,2014,seeding,,3259
3260,166,block,,m2,2014,seeding,,
3907,166,plot,0.25,m2,2014,seeding,,3260
3908,166,plot,0.25,m2,2014,seeding,,3260
3909,166,plot,0.25,m2,2014,seeding,,3260
3261,166,block,,m2,2014,seeding,,
3911,166,plot,0.25,m2,2014,seeding,,3261
3910,166,plot,0.25,m2,2014,seeding,,3261
3262,166,block,,m2,2014,seeding,,
3912,166,plot,0.25,m2,2014,seeding,,3262
3913,166,plot,0.25,m2,2014,seeding,,3262
3263,166,block,,m2,2014,seeding,,
3914,166,plot,0.25,m2,2014,seeding,,3263
3915,166,plot,0.25,m2,2014,seeding,,3263
3916,166,plot,0.25,m2,2014,seeding,,3263
3264,166,block,,m2,2014,seeding,,
3917,166,plot,0.25,m2,2014,seeding,,3264
3918,166,plot,0.25,m2,2014,seeding,,3264
3265,166,block,,m2,2014,seeding,,
3919,166,plot,0.25,m2,2014,seeding,,3265
3920,166,plot,0.25,m2,2014,seeding,,3265
3266,166,block,,m2,2014,seeding,,
3922,166,plot,0.25,m2,2014,seeding,,3266
3921,166,plot,0.25,m2,2014,seeding,,3266
3267,166,block,,m2,2014,seeding,,
3924,166,plot,0.25,m2,2014,seeding,,3267
3925,166,plot,0.25,m2,2014,seeding,,3267
3923,166,plot,0.25,m2,2014,seeding,,3267
3268,166,block,,m2,2014,seeding,,
3927,166,plot,0.25,m2,2014,seeding,,3268
3926,166,plot,0.25,m2,2014,seeding,,3268
3269,166,block,,m2,2014,seeding,,
3929,166,plot,0.25,m2,2014,seeding,,3269
3928,166,plot,0.25,m2,2014,seeding,,3269
3270,166,block,,m2,2014,seeding,,
3931,166,plot,0.25,m2,2014,seeding,,3270
3932,166,plot,0.25,m2,2014,seeding,,3270
3930,166,plot,0.25,m2,2014,seeding,,3270
3271,166,block,,m2,2014,seeding,,
3933,166,plot,0.25,m2,2014,seeding,,3271
3934,166,plot,0.25,m2,2014,seeding,,3271
3272,166,block,,m2,2014,seeding,,
3935,166,plot,0.25,m2,2014,seeding,,3272
3936,166,plot,0.25,m2,2014,seeding,,3272
3273,166,block,,m2,2014,seeding,,
3937,166,plot,0.25,m2,2014,seeding,,3273
3938,166,plot,0.25,m2,2014,seeding,,3273
3274,166,block,,m2,2014,seeding,,
3939,166,plot,0.25,m2,2014,seeding,,3274
3940,166,plot,0.25,m2,2014,seeding,,3274
3941,166,plot,0.25,m2,2014,seeding,,3274
3275,166,block,,m2,2014,seeding,,
3942,166,plot,0.25,m2,2014,seeding,,3275
3943,166,plot,0.25,m2,2014,seeding,,3275
3276,166,block,,m2,2014,seeding,,
3944,166,plot,0.25,m2,2014,seeding,,3276
3945,166,plot,0.25,m2,2014,seeding,,3276
3277,166,block,,m2,2014,seeding,,
3947,166,plot,0.25,m2,2014,seeding,,3277
3946,166,plot,0.25,m2,2014,seeding,,3277
3278,166,block,,m2,2014,seeding,,
3949,166,plot,0.25,m2,2014,seeding,,3278
3950,166,plot,0.25,m2,2014,seeding,,3278
3948,166,plot,0.25,m2,2014,seeding,,3278
3279,166,block,,m2,2014,seeding,,
3951,166,plot,0.25,m2,2014,seeding,,3279
3952,166,plot,0.25,m2,2014,seeding,,3279
3280,166,block,,m2,2014,seeding,,
3954,166,plot,0.25,m2,2014,seeding,,3280
3953,166,plot,0.25,m2,2014,seeding,,3280
3281,166,block,,m2,2014,seeding,,
3955,166,plot,0.25,m2,2014,seeding,,3281
3956,166,plot,0.25,m2,2014,seeding,,3281
3957,166,plot,0.25,m2,2014,seeding,,3281
3282,166,block,,m2,2014,seeding,,
3959,166,plot,0.25,m2,2014,seeding,,3282
3958,166,plot,0.25,m2,2014,seeding,,3282
3283,166,block,,m2,2014,seeding,,
3960,166,plot,0.25,m2,2014,seeding,,3283
3961,166,plot,0.25,m2,2014,seeding,,3283
3284,166,block,,m2,2014,seeding,,
3962,166,plot,0.25,m2,2014,seeding,,3284
3963,166,plot,0.25,m2,2014,seeding,,3284
3964,166,plot,0.25,m2,2014,seeding,,3284
3285,166,block,,m2,2014,seeding,,
3966,166,plot,0.25,m2,2014,seeding,,3285
3965,166,plot,0.25,m2,2014,seeding,,3285
3286,166,block,,m2,2014,seeding,,
3967,166,plot,0.25,m2,2014,seeding,,3286
3968,166,plot,0.25,m2,2014,seeding,,3286
3287,166,block,,m2,2014,seeding,,
3969,166,plot,0.25,m2,2014,seeding,,3287
3970,166,plot,0.25,m2,2014,seeding,,3287
3971,166,plot,0.25,m2,2014,seeding,,3287
3288,166,block,,m2,2014,seeding,,
3972,166,plot,0.25,m2,2014,seeding,,3288
3973,166,plot,0.25,m2,2014,seeding,,3288
3289,166,block,,m2,2014,seeding,,
3974,166,plot,0.25,m2,2014,seeding,,3289
3975,166,plot,0.25,m2,2014,seeding,,3289
3290,166,block,,m2,2014,seeding,,
3977,166,plot,0.25,m2,2014,seeding,,3290
3978,166,plot,0.25,m2,2014,seeding,,3290
3976,166,plot,0.25,m2,2014,seeding,,3290
3291,166,block,,m2,2014,seeding,,
3980,166,plot,0.25,m2,2014,seeding,,3291
3979,166,plot,0.25,m2,2014,seeding,,3291
3292,166,block,,m2,2014,seeding,,
3981,166,plot,0.25,m2,2014,seeding,,3292
3982,166,plot,0.25,m2,2014,seeding,,3292
3293,166,block,,m2,2014,seeding,,
3983,166,plot,0.25,m2,2014,seeding,,3293
3984,166,plot,0.25,m2,2014,seeding,,3293
3985,166,plot,0.25,m2,2014,seeding,,3293
3294,166,block,,m2,2014,seeding,,
3987,166,plot,0.25,m2,2014,seeding,,3294
3986,166,plot,0.25,m2,2014,seeding,,3294
3295,166,block,,m2,2014,seeding,,
3989,166,plot,0.25,m2,2014,seeding,,3295
3990,166,plot,0.25,m2,2014,seeding,,3295
3988,166,plot,0.25,m2,2014,seeding,,3295
3296,166,block,,m2,2014,seeding,,
3991,166,plot,0.25,m2,2014,seeding,,3296
3992,166,plot,0.25,m2,2014,seeding,,3296
3297,166,block,,m2,2014,seeding,,
3993,166,plot,0.25,m2,2014,seeding,,3297
3994,166,plot,0.25,m2,2014,seeding,,3297
3298,166,block,,m2,2014,seeding,,
3996,166,plot,0.25,m2,2014,seeding,,3298
3997,166,plot,0.25,m2,2014,seeding,,3298
3995,166,plot,0.25,m2,2014,seeding,,3298
3299,166,block,,m2,2014,seeding,,
3999,166,plot,0.25,m2,2014,seeding,,3299
3998,166,plot,0.25,m2,2014,seeding,,3299
3300,166,block,,m2,2014,seeding,,
4001,166,plot,0.25,m2,2014,seeding,,3300
4000,166,plot,0.25,m2,2014,seeding,,3300
3301,166,block,,m2,2014,seeding,,
4002,166,plot,0.25,m2,2014,seeding,,3301
4003,166,plot,0.25,m2,2014,seeding,,3301
3302,166,block,,m2,2014,seeding,,
4004,166,plot,0.25,m2,2014,seeding,,3302
4005,166,plot,0.25,m2,2014,seeding,,3302
4006,166,plot,0.25,m2,2014,seeding,,3302
3303,166,block,,m2,2014,seeding,,
4007,166,plot,0.25,m2,2014,seeding,,3303
4008,166,plot,0.25,m2,2014,seeding,,3303
3304,166,block,,m2,2014,seeding,,
4009,166,plot,0.25,m2,2014,seeding,,3304
4010,166,plot,0.25,m2,2014,seeding,,3304
4011,166,plot,0.25,m2,2014,seeding,,3304
3305,166,block,,m2,2014,seeding,,
4012,166,plot,0.25,m2,2014,seeding,,3305
4013,166,plot,0.25,m2,2014,seeding,,3305
3306,166,block,,m2,2014,seeding,,
4014,166,plot,0.25,m2,2014,seeding,,3306
4015,166,plot,0.25,m2,2014,seeding,,3306
3307,166,block,,m2,2014,seeding,,
4017,166,plot,0.25,m2,2014,seeding,,3307
4016,166,plot,0.25,m2,2014,seeding,,3307
3308,166,block,,m2,2014,seeding,,
4018,166,plot,0.25,m2,2014,seeding,,3308
4019,166,plot,0.25,m2,2014,seeding,,3308
3309,166,block,,m2,2014,seeding,,
4021,166,plot,0.25,m2,2014,seeding,,3309
4022,166,plot,0.25,m2,2014,seeding,,3309
4020,166,plot,0.25,m2,2014,seeding,,3309
3310,166,block,,m2,2014,seeding,,
4024,166,plot,0.25,m2,2014,seeding,,3310
4023,166,plot,0.25,m2,2014,seeding,,3310
3311,166,block,,m2,2014,seeding,,
4026,166,plot,0.25,m2,2014,seeding,,3311
4025,166,plot,0.25,m2,2014,seeding,,3311
3312,166,block,,m2,2014,seeding,,
4027,166,plot,0.25,m2,2014,seeding,,3312
4028,166,plot,0.25,m2,2014,seeding,,3312
3313,166,block,,m2,2014,seeding,,
4029,166,plot,0.25,m2,2014,seeding,,3313
4030,166,plot,0.25,m2,2014,seeding,,3313
4031,166,plot,0.25,m2,2014,seeding,,3313
3314,166,block,,m2,2014,seeding,,
4033,166,plot,0.25,m2,2014,seeding,,3314
4032,166,plot,0.25,m2,2014,seeding,,3314
3315,166,block,,m2,2014,seeding,,
4034,166,plot,0.25,m2,2014,seeding,,3315
4035,166,plot,0.25,m2,2014,seeding,,3315
3316,166,block,,m2,2014,seeding,,
4037,166,plot,0.25,m2,2014,seeding,,3316
4038,166,plot,0.25,m2,2014,seeding,,3316
4036,166,plot,0.25,m2,2014,seeding,,3316
3317,166,block,,m2,2014,seeding,,
4039,166,plot,0.25,m2,2014,seeding,,3317
4040,166,plot,0.25,m2,2014,seeding,,3317
3318,166,block,,m2,2014,seeding,,
4041,166,plot,0.25,m2,2014,seeding,,3318
4042,166,plot,0.25,m2,2014,seeding,,3318
3319,166,block,,m2,2014,seeding,,
4044,166,plot,0.25,m2,2014,seeding,,3319
4045,166,plot,0.25,m2,2014,seeding,,3319
4043,166,plot,0.25,m2,2014,seeding,,3319
3320,166,block,,m2,2014,seeding,,
4046,166,plot,0.25,m2,2014,seeding,,3320
4047,166,plot,0.25,m2,2014,seeding,,3320
3321,166,block,,m2,2014,seeding,,
4048,166,plot,0.25,m2,2014,seeding,,3321
4049,166,plot,0.25,m2,2014,seeding,,3321
3322,166,block,,m2,2014,seeding,,
4051,166,plot,0.25,m2,2014,seeding,,3322
4052,166,plot,0.25,m2,2014,seeding,,3322
4050,166,plot,0.25,m2,2014,seeding,,3322
3323,166,block,,m2,2014,seeding,,
4054,166,plot,0.25,m2,2014,seeding,,3323
4053,166,plot,0.25,m2,2014,seeding,,3323
3324,166,block,,m2,2014,seeding,,
4055,166,plot,0.25,m2,2014,seeding,,3324
4056,166,plot,0.25,m2,2014,seeding,,3324
3325,166,block,,m2,2014,seeding,,
4057,166,plot,0.25,m2,2014,seeding,,3325
4058,166,plot,0.25,m2,2014,seeding,,3325
4059,166,plot,0.25,m2,2014,seeding,,3325
3326,166,block,,m2,2014,seeding,,
4060,166,plot,0.25,m2,2014,seeding,,3326
4061,166,plot,0.25,m2,2014,seeding,,3326
3327,166,block,,m2,2014,seeding,,
4062,166,plot,0.25,m2,2014,seeding,,3327
4063,166,plot,0.25,m2,2014,seeding,,3327
3328,166,block,,m2,2014,seeding,,
4065,166,plot,0.25,m2,2014,seeding,,3328
4066,166,plot,0.25,m2,2014,seeding,,3328
4064,166,plot,0.25,m2,2014,seeding,,3328
3329,166,block,,m2,2014,seeding,,
4069,166,plot,0.25,m2,2014,seeding,,3329
4070,166,plot,0.25,m2,2014,seeding,,3329
4071,166,plot,0.25,m2,2014,seeding,,3329
4067,166,plot,0.25,m2,2014,seeding,,3329
4068,166,plot,0.25,m2,2014,seeding,,3329
3330,166,block,,m2,2014,seeding,,
4074,166,plot,0.25,m2,2014,seeding,,3330
4075,166,plot,0.25,m2,2014,seeding,,3330
4076,166,plot,0.25,m2,2014,seeding,,3330
4072,166,plot,0.25,m2,2014,seeding,,3330
4073,166,plot,0.25,m2,2014,seeding,,3330
3331,166,block,,m2,2014,seeding,,
4077,166,plot,0.25,m2,2014,seeding,,3331
4078,166,plot,0.25,m2,2014,seeding,,3331
4079,166,plot,0.25,m2,2014,seeding,,3331
4080,166,plot,0.25,m2,2014,seeding,,3331
4081,166,plot,0.25,m2,2014,seeding,,3331
3332,166,block,,m2,2014,seeding,,
4084,166,plot,0.25,m2,2014,seeding,,3332
4085,166,plot,0.25,m2,2014,seeding,,3332
4086,166,plot,0.25,m2,2014,seeding,,3332
4082,166,plot,0.25,m2,2014,seeding,,3332
4083,166,plot,0.25,m2,2014,seeding,,3332
3333,166,block,,m2,2014,seeding,,
4089,166,plot,0.25,m2,2014,seeding,,3333
4090,166,plot,0.25,m2,2014,seeding,,3333
4091,166,plot,0.25,m2,2014,seeding,,3333
4087,166,plot,0.25,m2,2014,seeding,,3333
4088,166,plot,0.25,m2,2014,seeding,,3333
3334,166,block,,m2,2014,seeding,,
4094,166,plot,0.25,m2,2014,seeding,,3334
4095,166,plot,0.25,m2,2014,seeding,,3334
4096,166,plot,0.25,m2,2014,seeding,,3334
4092,166,plot,0.25,m2,2014,seeding,,3334
4093,166,plot,0.25,m2,2014,seeding,,3334
3335,166,block,,m2,2014,seeding,,
4099,166,plot,0.25,m2,2014,seeding,,3335
4100,166,plot,0.25,m2,2014,seeding,,3335
4101,166,plot,0.25,m2,2014,seeding,,3335
4097,166,plot,0.25,m2,2014,seeding,,3335
4098,166,plot,0.25,m2,2014,seeding,,3335
3336,166,block,,m2,2014,seeding,,
4102,166,plot,0.25,m2,2014,seeding,,3336
4103,166,plot,0.25,m2,2014,seeding,,3336
4104,166,plot,0.25,m2,2014,seeding,,3336
4105,166,plot,0.25,m2,2014,seeding,,3336
4106,166,plot,0.25,m2,2014,seeding,,3336
3337,166,block,,m2,2014,seeding,,
4109,166,plot,0.25,m2,2014,seeding,,3337
4110,166,plot,0.25,m2,2014,seeding,,3337
4111,166,plot,0.25,m2,2014,seeding,,3337
4107,166,plot,0.25,m2,2014,seeding,,3337
4108,166,plot,0.25,m2,2014,seeding,,3337
3338,166,block,,m2,2014,seeding,,
4114,166,plot,0.25,m2,2014,seeding,,3338
4115,166,plot,0.25,m2,2014,seeding,,3338
4116,166,plot,0.25,m2,2014,seeding,,3338
4112,166,plot,0.25,m2,2014,seeding,,3338
4113,166,plot,0.25,m2,2014,seeding,,3338
3339,166,block,,m2,2014,seeding,,
4119,166,plot,0.25,m2,2014,seeding,,3339
4120,166,plot,0.25,m2,2014,seeding,,3339
4121,166,plot,0.25,m2,2014,seeding,,3339
4117,166,plot,0.25,m2,2014,seeding,,3339
4118,166,plot,0.25,m2,2014,seeding,,3339
3340,166,block,,m2,2014,seeding,,
4122,166,plot,0.25,m2,2014,seeding,,3340
4123,166,plot,0.25,m2,2014,seeding,,3340
4124,166,plot,0.25,m2,2014,seeding,,3340
4125,166,plot,0.25,m2,2014,seeding,,3340
4126,166,plot,0.25,m2,2014,seeding,,3340
3341,166,block,,m2,2014,seeding,,
4129,166,plot,0.25,m2,2014,seeding,,3341
4130,166,plot,0.25,m2,2014,seeding,,3341
4131,166,plot,0.25,m2,2014,seeding,,3341
4127,166,plot,0.25,m2,2014,seeding,,3341
4128,166,plot,0.25,m2,2014,seeding,,3341
3342,166,block,,m2,2014,seeding,,
4132,166,plot,0.25,m2,2014,seeding,,3342
4133,166,plot,0.25,m2,2014,seeding,,3342
4134,166,plot,0.25,m2,2014,seeding,,3342
4135,166,plot,0.25,m2,2014,seeding,,3342
4136,166,plot,0.25,m2,2014,seeding,,3342
3343,166,block,,m2,2014,seeding,,
4139,166,plot,0.25,m2,2014,seeding,,3343
4140,166,plot,0.25,m2,2014,seeding,,3343
4141,166,plot,0.25,m2,2014,seeding,,3343
4137,166,plot,0.25,m2,2014,seeding,,3343
4138,166,plot,0.25,m2,2014,seeding,,3343
3344,166,block,,m2,2014,seeding,,
4142,166,plot,0.25,m2,2014,seeding,,3344
4143,166,plot,0.25,m2,2014,seeding,,3344
4144,166,plot,0.25,m2,2014,seeding,,3344
4145,166,plot,0.25,m2,2014,seeding,,3344
4146,166,plot,0.25,m2,2014,seeding,,3344
3345,166,block,,m2,2014,seeding,,
4149,166,plot,0.25,m2,2014,seeding,,3345
4150,166,plot,0.25,m2,2014,seeding,,3345
4151,166,plot,0.25,m2,2014,seeding,,3345
4147,166,plot,0.25,m2,2014,seeding,,3345
4148,166,plot,0.25,m2,2014,seeding,,3345
3346,166,block,,m2,2014,seeding,,
4154,166,plot,0.25,m2,2014,seeding,,3346
4155,166,plot,0.25,m2,2014,seeding,,3346
4156,166,plot,0.25,m2,2014,seeding,,3346
4152,166,plot,0.25,m2,2014,seeding,,3346
4153,166,plot,0.25,m2,2014,seeding,,3346
3347,166,block,,m2,2014,seeding,,
4159,166,plot,0.25,m2,2014,seeding,,3347
4160,166,plot,0.25,m2,2014,seeding,,3347
4161,166,plot,0.25,m2,2014,seeding,,3347
4157,166,plot,0.25,m2,2014,seeding,,3347
4158,166,plot,0.25,m2,2014,seeding,,3347
3348,166,block,,m2,2014,seeding,,
4164,166,plot,0.25,m2,2014,seeding,,3348
4165,166,plot,0.25,m2,2014,seeding,,3348
4166,166,plot,0.25,m2,2014,seeding,,3348
4162,166,plot,0.25,m2,2014,seeding,,3348
4163,166,plot,0.25,m2,2014,seeding,,3348
3349,166,block,,m2,2014,seeding,,
4169,166,plot,0.25,m2,2014,seeding,,3349
4170,166,plot,0.25,m2,2014,seeding,,3349
4171,166,plot,0.25,m2,2014,seeding,,3349
4167,166,plot,0.25,m2,2014,seeding,,3349
4168,166,plot,0.25,m2,2014,seeding,,3349
3187,166,block,,m2,2014,seeding,,
3545,166,plot,0.125,m2,2014,seeding,,3187
3546,166,plot,0.125,m2,2014,seeding,,3187
3547,166,plot,0.125,m2,2014,seeding,,3187
3548,166,plot,0.125,m2,2014,seeding,,3187
3549,166,plot,0.125,m2,2014,seeding,,3187
3350,166,block,,m2,2014,seeding,,
4172,166,plot,0.25,m2,2014,seeding,,3350
4173,166,plot,0.25,m2,2014,seeding,,3350
4174,166,plot,0.25,m2,2014,seeding,,3350
4175,166,plot,0.25,m2,2014,seeding,,3350
4176,166,plot,0.25,m2,2014,seeding,,3350
3351,166,block,,m2,2014,seeding,,
4177,166,plot,0.25,m2,2014,seeding,,3351
4178,166,plot,0.25,m2,2014,seeding,,3351
4179,166,plot,0.25,m2,2014,seeding,,3351
4180,166,plot,0.25,m2,2014,seeding,,3351
4181,166,plot,0.25,m2,2014,seeding,,3351
3352,166,block,,m2,2014,seeding,,
4184,166,plot,0.25,m2,2014,seeding,,3352
4185,166,plot,0.25,m2,2014,seeding,,3352
4186,166,plot,0.25,m2,2014,seeding,,3352
4182,166,plot,0.25,m2,2014,seeding,,3352
4183,166,plot,0.25,m2,2014,seeding,,3352
3188,166,block,,m2,2014,seeding,,
3550,166,plot,0.125,m2,2014,seeding,,3188
3551,166,plot,0.125,m2,2014,seeding,,3188
3552,166,plot,0.125,m2,2014,seeding,,3188
3553,166,plot,0.125,m2,2014,seeding,,3188
3554,166,plot,0.125,m2,2014,seeding,,3188
3189,166,block,,m2,2014,seeding,,
3555,166,plot,0.125,m2,2014,seeding,,3189
3556,166,plot,0.125,m2,2014,seeding,,3189
3557,166,plot,0.125,m2,2014,seeding,,3189
3558,166,plot,0.125,m2,2014,seeding,,3189
3559,166,plot,0.125,m2,2014,seeding,,3189
3190,166,block,,m2,2014,seeding,,
3560,166,plot,0.125,m2,2014,seeding,,3190
3561,166,plot,0.125,m2,2014,seeding,,3190
3562,166,plot,0.125,m2,2014,seeding,,3190
3563,166,plot,0.125,m2,2014,seeding,,3190
3564,166,plot,0.125,m2,2014,seeding,,3190
3191,166,block,,m2,2014,seeding,,
3565,166,plot,0.125,m2,2014,seeding,,3191
3566,166,plot,0.125,m2,2014,seeding,,3191
3567,166,plot,0.125,m2,2014,seeding,,3191
3568,166,plot,0.125,m2,2014,seeding,,3191
3569,166,plot,0.125,m2,2014,seeding,,3191
3192,166,block,,m2,2014,seeding,,
3570,166,plot,0.125,m2,2014,seeding,,3192
3571,166,plot,0.125,m2,2014,seeding,,3192
3572,166,plot,0.125,m2,2014,seeding,,3192
3573,166,plot,0.125,m2,2014,seeding,,3192
3574,166,plot,0.125,m2,2014,seeding,,3192
3193,166,block,,m2,2014,seeding,,
3575,166,plot,0.125,m2,2014,seeding,,3193
3576,166,plot,0.125,m2,2014,seeding,,3193
3577,166,plot,0.125,m2,2014,seeding,,3193
3578,166,plot,0.125,m2,2014,seeding,,3193
3579,166,plot,0.125,m2,2014,seeding,,3193
3194,166,block,,m2,2014,seeding,,
3580,166,plot,0.125,m2,2014,seeding,,3194
3581,166,plot,0.125,m2,2014,seeding,,3194
3582,166,plot,0.125,m2,2014,seeding,,3194
3583,166,plot,0.125,m2,2014,seeding,,3194
3584,166,plot,0.125,m2,2014,seeding,,3194
3195,166,block,,m2,2014,seeding,,
3585,166,plot,0.125,m2,2014,seeding,,3195
3586,166,plot,0.125,m2,2014,seeding,,3195
3587,166,plot,0.125,m2,2014,seeding,,3195
3588,166,plot,0.125,m2,2014,seeding,,3195
3589,166,plot,0.125,m2,2014,seeding,,3195
3196,166,block,,m2,2014,seeding,,
3590,166,plot,0.125,m2,2014,seeding,,3196
3591,166,plot,0.125,m2,2014,seeding,,3196
3592,166,plot,0.125,m2,2014,seeding,,3196
3593,166,plot,0.125,m2,2014,seeding,,3196
3594,166,plot,0.125,m2,2014,seeding,,3196
3353,166,block,,m2,2014,seeding,,
4189,166,plot,0.25,m2,2014,seeding,,3353
4190,166,plot,0.25,m2,2014,seeding,,3353
4191,166,plot,0.25,m2,2014,seeding,,3353
4187,166,plot,0.25,m2,2014,seeding,,3353
4188,166,plot,0.25,m2,2014,seeding,,3353
3354,166,block,,m2,2014,seeding,,
4194,166,plot,0.25,m2,2014,seeding,,3354
4195,166,plot,0.25,m2,2014,seeding,,3354
4196,166,plot,0.25,m2,2014,seeding,,3354
4192,166,plot,0.25,m2,2014,seeding,,3354
4193,166,plot,0.25,m2,2014,seeding,,3354
3355,166,block,,m2,2014,seeding,,
4199,166,plot,0.25,m2,2014,seeding,,3355
4200,166,plot,0.25,m2,2014,seeding,,3355
4201,166,plot,0.25,m2,2014,seeding,,3355
4197,166,plot,0.25,m2,2014,seeding,,3355
4198,166,plot,0.25,m2,2014,seeding,,3355
3197,166,block,,m2,2014,seeding,,
3595,166,plot,0.125,m2,2014,seeding,,3197
3596,166,plot,0.125,m2,2014,seeding,,3197
3597,166,plot,0.125,m2,2014,seeding,,3197
3598,166,plot,0.125,m2,2014,seeding,,3197
3599,166,plot,0.125,m2,2014,seeding,,3197
3356,166,block,,m2,2014,seeding,,
4204,166,plot,0.25,m2,2014,seeding,,3356
4205,166,plot,0.25,m2,2014,seeding,,3356
4206,166,plot,0.25,m2,2014,seeding,,3356
4202,166,plot,0.25,m2,2014,seeding,,3356
4203,166,plot,0.25,m2,2014,seeding,,3356
3357,166,block,,m2,2014,seeding,,
4209,166,plot,0.25,m2,2014,seeding,,3357
4210,166,plot,0.25,m2,2014,seeding,,3357
4211,166,plot,0.25,m2,2014,seeding,,3357
4207,166,plot,0.25,m2,2014,seeding,,3357
4208,166,plot,0.25,m2,2014,seeding,,3357
3358,166,block,,m2,2014,seeding,,
4212,166,plot,0.25,m2,2014,seeding,,3358
4213,166,plot,0.25,m2,2014,seeding,,3358
4214,166,plot,0.25,m2,2014,seeding,,3358
4215,166,plot,0.25,m2,2014,seeding,,3358
4216,166,plot,0.25,m2,2014,seeding,,3358
3198,166,block,,m2,2014,seeding,,
3600,166,plot,0.125,m2,2014,seeding,,3198
3601,166,plot,0.125,m2,2014,seeding,,3198
3602,166,plot,0.125,m2,2014,seeding,,3198
3603,166,plot,0.125,m2,2014,seeding,,3198
3604,166,plot,0.125,m2,2014,seeding,,3198
3199,166,block,,m2,2014,seeding,,
3605,166,plot,0.125,m2,2014,seeding,,3199
3606,166,plot,0.125,m2,2014,seeding,,3199
3607,166,plot,0.125,m2,2014,seeding,,3199
3608,166,plot,0.125,m2,2014,seeding,,3199
3609,166,plot,0.125,m2,2014,seeding,,3199
3200,166,block,,m2,2014,seeding,,
3610,166,plot,0.125,m2,2014,seeding,,3200
3611,166,plot,0.125,m2,2014,seeding,,3200
3612,166,plot,0.125,m2,2014,seeding,,3200
3613,166,plot,0.125,m2,2014,seeding,,3200
3614,166,plot,0.125,m2,2014,seeding,,3200
3201,166,block,,m2,2014,seeding,,
3615,166,plot,0.125,m2,2014,seeding,,3201
3616,166,plot,0.125,m2,2014,seeding,,3201
3617,166,plot,0.125,m2,2014,seeding,,3201
3618,166,plot,0.125,m2,2014,seeding,,3201
3619,166,plot,0.125,m2,2014,seeding,,3201
3202,166,block,,m2,2014,seeding,,
3620,166,plot,0.125,m2,2014,seeding,,3202
3621,166,plot,0.125,m2,2014,seeding,,3202
3622,166,plot,0.125,m2,2014,seeding,,3202
3623,166,plot,0.125,m2,2014,seeding,,3202
3624,166,plot,0.125,m2,2014,seeding,,3202
3203,166,block,,m2,2014,seeding,,
3625,166,plot,0.125,m2,2014,seeding,,3203
3626,166,plot,0.125,m2,2014,seeding,,3203
3627,166,plot,0.125,m2,2014,seeding,,3203
3628,166,plot,0.125,m2,2014,seeding,,3203
3629,166,plot,0.125,m2,2014,seeding,,3203
3204,166,block,,m2,2014,seeding,,
3630,166,plot,0.125,m2,2014,seeding,,3204
3631,166,plot,0.125,m2,2014,seeding,,3204
3632,166,plot,0.125,m2,2014,seeding,,3204
3633,166,plot,0.125,m2,2014,seeding,,3204
3634,166,plot,0.125,m2,2014,seeding,,3204
3359,166,block,,m2,2014,seeding,,
4220,166,plot,0.25,m2,2014,seeding,,3359
4221,166,plot,0.25,m2,2014,seeding,,3359
4217,166,plot,0.25,m2,2014,seeding,,3359
4218,166,plot,0.25,m2,2014,seeding,,3359
4219,166,plot,0.25,m2,2014,seeding,,3359
3360,166,block,,m2,2014,seeding,,
4224,166,plot,0.25,m2,2014,seeding,,3360
4225,166,plot,0.25,m2,2014,seeding,,3360
4226,166,plot,0.25,m2,2014,seeding,,3360
4222,166,plot,0.25,m2,2014,seeding,,3360
4223,166,plot,0.25,m2,2014,seeding,,3360
3361,166,block,,m2,2014,seeding,,
4229,166,plot,0.25,m2,2014,seeding,,3361
4230,166,plot,0.25,m2,2014,seeding,,3361
4231,166,plot,0.25,m2,2014,seeding,,3361
4227,166,plot,0.25,m2,2014,seeding,,3361
4228,166,plot,0.25,m2,2014,seeding,,3361
3362,166,block,,m2,2014,seeding,,
4232,166,plot,0.25,m2,2014,seeding,,3362
4233,166,plot,0.25,m2,2014,seeding,,3362
4234,166,plot,0.25,m2,2014,seeding,,3362
4235,166,plot,0.25,m2,2014,seeding,,3362
4236,166,plot,0.25,m2,2014,seeding,,3362
3363,166,block,,m2,2014,seeding,,
4239,166,plot,0.25,m2,2014,seeding,,3363
4240,166,plot,0.25,m2,2014,seeding,,3363
4241,166,plot,0.25,m2,2014,seeding,,3363
4237,166,plot,0.25,m2,2014,seeding,,3363
4238,166,plot,0.25,m2,2014,seeding,,3363
3364,166,block,,m2,2014,seeding,,
4242,166,plot,0.25,m2,2014,seeding,,3364
4243,166,plot,0.25,m2,2014,seeding,,3364
4244,166,plot,0.25,m2,2014,seeding,,3364
4245,166,plot,0.25,m2,2014,seeding,,3364
4246,166,plot,0.25,m2,2014,seeding,,3364
3365,166,block,,m2,2014,seeding,,
4247,166,plot,0.25,m2,2014,seeding,,3365
4248,166,plot,0.25,m2,2014,seeding,,3365
4249,166,plot,0.25,m2,2014,seeding,,3365
4250,166,plot,0.25,m2,2014,seeding,,3365
4251,166,plot,0.25,m2,2014,seeding,,3365
3366,166,block,,m2,2014,seeding,,
4252,166,plot,0.25,m2,2014,seeding,,3366
4253,166,plot,0.25,m2,2014,seeding,,3366
