database,projectid,object_type,source_treatmentid,source_treatment_event_key,block,replicate,areaid,treatmentid,source_trt_tsr
GAZP,11,plot,11_15,11_15::event_01,10905,181,4091,553,0
GAZP,11,plot,11_15,11_15::event_02,10905,181,4091,554,0
GAZP,11,plot,11_23,11_23::event_01,10906,23,4092,571,0
GAZP,11,plot,11_23,11_23::event_02,10906,23,4092,572,0
GAZP,11,plot,11_19,11_19::event_01,10906,63,4093,561,0
GAZP,11,plot,11_19,11_19::event_02,10906,63,4093,562,0
GAZP,11,plot,11_15,11_15::event_01,10906,103,4094,553,0
GAZP,11,plot,11_15,11_15::event_02,10906,103,4094,554,0
GAZP,11,plot,11_11,11_11::event_01,10906,133,4095,545,0
GAZP,11,plot,11_11,11_11::event_02,10906,133,4095,546,0
GAZP,11,plot,11_7,11_7::event_01,10906,173,4096,659,0
GAZP,11,plot,11_7,11_7::event_02,10906,173,4096,660,0
GAZP,11,plot,11_67,11_67::event_01,10907,22,4097,641,0
GAZP,11,plot,11_67,11_67::event_02,10907,22,4097,642,0
GAZP,11,plot,11_59,11_59::event_01,10907,62,4098,623,0
GAZP,11,plot,11_59,11_59::event_02,10907,62,4098,624,0
GAZP,11,plot,11_63,11_63::event_01,10907,102,4099,633,0
GAZP,11,plot,11_63,11_63::event_02,10907,102,4099,634,0
GAZP,11,plot,11_55,11_55::event_01,10907,142,4100,615,0
GAZP,11,plot,11_55,11_55::event_02,10907,142,4100,616,0
GAZP,11,plot,11_71,11_71::event_01,10907,182,4101,651,0
GAZP,11,plot,11_71,11_71::event_02,10907,182,4101,652,0
GAZP,11,plot,11_71,11_71::event_01,10908,423,4102,651,0
GAZP,11,plot,11_71,11_71::event_02,10908,423,4102,652,0
GAZP,11,plot,11_67,11_67::event_01,10908,463,4103,641,0
GAZP,11,plot,11_67,11_67::event_02,10908,463,4103,642,0
GAZP,11,plot,11_59,11_59::event_01,10908,503,4104,623,0
GAZP,11,plot,11_59,11_59::event_02,10908,503,4104,624,0
GAZP,11,plot,11_63,11_63::event_01,10908,543,4105,633,0
GAZP,11,plot,11_63,11_63::event_02,10908,543,4105,634,0
GAZP,11,plot,11_55,11_55::event_01,10908,583,4106,615,0
GAZP,11,plot,11_55,11_55::event_02,10908,583,4106,616,0
GAZP,11,plot,11_71,11_71::event_01,10909,21,4107,651,0
GAZP,11,plot,11_71,11_71::event_02,10909,21,4107,652,0
GAZP,11,plot,11_59,11_59::event_01,10909,61,4108,623,0
GAZP,11,plot,11_59,11_59::event_02,10909,61,4108,624,0
GAZP,11,plot,11_55,11_55::event_01,10909,101,4109,615,0
GAZP,11,plot,11_55,11_55::event_02,10909,101,4109,616,0
GAZP,11,plot,11_63,11_63::event_01,10909,141,4110,633,0
GAZP,11,plot,11_63,11_63::event_02,10909,141,4110,634,0
GAZP,11,plot,11_67,11_67::event_01,10909,181,4111,641,0
GAZP,11,plot,11_67,11_67::event_02,10909,181,4111,642,0
GAZP,11,plot,11_73,11_73::event_01,10910,22,4112,655,0
GAZP,11,plot,11_73,11_73::event_02,10910,22,4112,656,0
GAZP,11,plot,11_57,11_57::event_01,10910,62,4113,619,0
GAZP,11,plot,11_57,11_57::event_02,10910,62,4113,620,0
GAZP,11,plot,11_69,11_69::event_01,10910,102,4114,645,0
GAZP,11,plot,11_69,11_69::event_02,10910,102,4114,646,0
GAZP,11,plot,11_65,11_65::event_01,10910,142,4115,637,0
GAZP,11,plot,11_65,11_65::event_02,10910,142,4115,638,0
GAZP,11,plot,11_61,11_61::event_01,10910,182,4116,629,0
GAZP,11,plot,11_61,11_61::event_02,10910,182,4116,630,0
GAZP,11,plot,11_73,11_73::event_01,10911,23,4117,655,0
GAZP,11,plot,11_73,11_73::event_02,10911,23,4117,656,0
GAZP,11,plot,11_61,11_61::event_01,10911,73,4118,629,0
GAZP,11,plot,11_61,11_61::event_02,10911,73,4118,630,0
GAZP,11,plot,11_69,11_69::event_01,10911,113,4119,645,0
GAZP,11,plot,11_69,11_69::event_02,10911,113,4119,646,0
GAZP,11,plot,11_57,11_57::event_01,10911,143,4120,619,0
GAZP,11,plot,11_57,11_57::event_02,10911,143,4120,620,0
GAZP,11,plot,11_65,11_65::event_01,10911,183,4121,637,0
GAZP,11,plot,11_65,11_65::event_02,10911,183,4121,638,0
GAZP,11,plot,11_69,11_69::event_01,10912,421,4122,645,0
GAZP,11,plot,11_69,11_69::event_02,10912,421,4122,646,0
GAZP,11,plot,11_57,11_57::event_01,10912,461,4123,619,0
GAZP,11,plot,11_57,11_57::event_02,10912,461,4123,620,0
GAZP,11,plot,11_65,11_65::event_01,10912,501,4124,637,0
GAZP,11,plot,11_65,11_65::event_02,10912,501,4124,638,0
GAZP,11,plot,11_73,11_73::event_01,10912,541,4125,655,0
GAZP,11,plot,11_73,11_73::event_02,10912,541,4125,656,0
GAZP,11,plot,11_61,11_61::event_01,10912,581,4126,629,0
GAZP,11,plot,11_61,11_61::event_02,10912,581,4126,630,0
GAZP,11,plot,11_21,11_21::event_01,11001,22,4127,567,0
GAZP,11,plot,11_21,11_21::event_02,11001,22,4127,568,0
GAZP,11,plot,11_9,11_9::event_01,11001,62,4128,663,0
GAZP,11,plot,11_9,11_9::event_02,11001,62,4128,664,0
GAZP,11,plot,11_5,11_5::event_01,11001,112,4129,625,0
GAZP,11,plot,11_5,11_5::event_02,11001,112,4129,626,0
GAZP,11,plot,11_13,11_13::event_01,11001,152,4130,549,0
GAZP,11,plot,11_13,11_13::event_02,11001,152,4130,550,0
GAZP,11,plot,11_17,11_17::event_01,11001,182,4131,557,0
GAZP,11,plot,11_17,11_17::event_02,11001,182,4131,558,0
GAZP,11,plot,11_5,11_5::event_01,11002,421,4132,625,0
GAZP,11,plot,11_5,11_5::event_02,11002,421,4132,626,0
GAZP,11,plot,11_13,11_13::event_01,11002,461,4133,549,0
GAZP,11,plot,11_13,11_13::event_02,11002,461,4133,550,0
GAZP,11,plot,11_21,11_21::event_01,11002,501,4134,567,0
GAZP,11,plot,11_21,11_21::event_02,11002,501,4134,568,0
GAZP,11,plot,11_17,11_17::event_01,11002,541,4135,557,0
GAZP,11,plot,11_17,11_17::event_02,11002,541,4135,558,0
GAZP,11,plot,11_9,11_9::event_01,11002,581,4136,663,0
GAZP,11,plot,11_9,11_9::event_02,11002,581,4136,664,0
GAZP,11,plot,11_13,11_13::event_01,11003,23,4137,549,0
GAZP,11,plot,11_13,11_13::event_02,11003,23,4137,550,0
GAZP,11,plot,11_21,11_21::event_01,11003,63,4138,567,0
GAZP,11,plot,11_21,11_21::event_02,11003,63,4138,568,0
GAZP,11,plot,11_9,11_9::event_01,11003,103,4139,663,0
GAZP,11,plot,11_9,11_9::event_02,11003,103,4139,664,0
GAZP,11,plot,11_5,11_5::event_01,11003,143,4140,625,0
GAZP,11,plot,11_5,11_5::event_02,11003,143,4140,626,0
GAZP,11,plot,11_17,11_17::event_01,11003,183,4141,557,0
GAZP,11,plot,11_17,11_17::event_02,11003,183,4141,558,0
GAZP,11,plot,11_11,11_11::event_01,11004,422,4142,545,0
GAZP,11,plot,11_11,11_11::event_02,11004,422,4142,546,0
GAZP,11,plot,11_23,11_23::event_01,11004,462,4143,571,0
GAZP,11,plot,11_23,11_23::event_02,11004,462,4143,572,0
GAZP,11,plot,11_7,11_7::event_01,11004,502,4144,659,0
GAZP,11,plot,11_7,11_7::event_02,11004,502,4144,660,0
GAZP,11,plot,11_15,11_15::event_01,11004,542,4145,553,0
GAZP,11,plot,11_15,11_15::event_02,11004,542,4145,554,0
GAZP,11,plot,11_19,11_19::event_01,11004,582,4146,561,0
GAZP,11,plot,11_19,11_19::event_02,11004,582,4146,562,0
GAZP,11,plot,11_15,11_15::event_01,11005,21,4147,553,0
GAZP,11,plot,11_15,11_15::event_02,11005,21,4147,554,0
GAZP,11,plot,11_7,11_7::event_01,11005,61,4148,659,0
GAZP,11,plot,11_7,11_7::event_02,11005,61,4148,660,0
GAZP,11,plot,11_23,11_23::event_01,11005,101,4149,571,0
GAZP,11,plot,11_23,11_23::event_02,11005,101,4149,572,0
GAZP,11,plot,11_11,11_11::event_01,11005,141,4150,545,0
GAZP,11,plot,11_11,11_11::event_02,11005,141,4150,546,0
GAZP,11,plot,11_19,11_19::event_01,11005,181,4151,561,0
GAZP,11,plot,11_19,11_19::event_02,11005,181,4151,562,0
GAZP,11,plot,11_7,11_7::event_01,11006,23,4152,659,0
GAZP,11,plot,11_7,11_7::event_02,11006,23,4152,660,0
GAZP,11,plot,11_11,11_11::event_01,11006,63,4153,545,0
GAZP,11,plot,11_11,11_11::event_02,11006,63,4153,546,0
GAZP,11,plot,11_15,11_15::event_01,11006,103,4154,553,0
GAZP,11,plot,11_15,11_15::event_02,11006,103,4154,554,0
GAZP,11,plot,11_23,11_23::event_01,11006,133,4155,571,0
GAZP,11,plot,11_23,11_23::event_02,11006,133,4155,572,0
GAZP,11,plot,11_19,11_19::event_01,11006,173,4156,561,0
GAZP,11,plot,11_19,11_19::event_02,11006,173,4156,562,0
GAZP,11,plot,11_55,11_55::event_01,11007,22,4157,615,0
GAZP,11,plot,11_55,11_55::event_02,11007,22,4157,616,0
GAZP,11,plot,11_59,11_59::event_01,11007,62,4158,623,0
GAZP,11,plot,11_59,11_59::event_02,11007,62,4158,624,0
GAZP,11,plot,11_71,11_71::event_01,11007,102,4159,651,0
GAZP,11,plot,11_71,11_71::event_02,11007,102,4159,652,0
GAZP,11,plot,11_63,11_63::event_01,11007,142,4160,633,0
GAZP,11,plot,11_63,11_63::event_02,11007,142,4160,634,0
GAZP,11,plot,11_67,11_67::event_01,11007,182,4161,641,0
GAZP,11,plot,11_67,11_67::event_02,11007,182,4161,642,0
GAZP,11,plot,11_67,11_67::event_01,11008,23,4162,641,0
GAZP,11,plot,11_67,11_67::event_02,11008,23,4162,642,0
GAZP,11,plot,11_71,11_71::event_01,11008,63,4163,651,0
GAZP,11,plot,11_71,11_71::event_02,11008,63,4163,652,0
GAZP,11,plot,11_59,11_59::event_01,11008,103,4164,623,0
GAZP,11,plot,11_59,11_59::event_02,11008,103,4164,624,0
GAZP,11,plot,11_63,11_63::event_01,11008,143,4165,633,0
GAZP,11,plot,11_63,11_63::event_02,11008,143,4165,634,0
GAZP,11,plot,11_55,11_55::event_01,11008,183,4166,615,0
GAZP,11,plot,11_55,11_55::event_02,11008,183,4166,616,0
GAZP,11,plot,11_59,11_59::event_01,11009,31,4167,623,0
GAZP,11,plot,11_59,11_59::event_02,11009,31,4167,624,0
GAZP,11,plot,11_63,11_63::event_01,11009,71,4168,633,0
GAZP,11,plot,11_63,11_63::event_02,11009,71,4168,634,0
GAZP,11,plot,11_55,11_55::event_01,11009,111,4169,615,0
GAZP,11,plot,11_55,11_55::event_02,11009,111,4169,616,0
GAZP,11,plot,11_67,11_67::event_01,11009,141,4170,641,0
GAZP,11,plot,11_67,11_67::event_02,11009,141,4170,642,0
GAZP,11,plot,11_71,11_71::event_01,11009,181,4171,651,0
GAZP,11,plot,11_71,11_71::event_02,11009,181,4171,652,0
GAZP,11,plot,11_69,11_69::event_01,11010,422,4172,645,0
GAZP,11,plot,11_69,11_69::event_02,11010,422,4172,646,0
GAZP,11,plot,11_61,11_61::event_01,11010,462,4173,629,0
GAZP,11,plot,11_61,11_61::event_02,11010,462,4173,630,0
GAZP,11,plot,11_65,11_65::event_01,11010,502,4174,637,0
GAZP,11,plot,11_65,11_65::event_02,11010,502,4174,638,0
GAZP,11,plot,11_73,11_73::event_01,11010,542,4175,655,0
GAZP,11,plot,11_73,11_73::event_02,11010,542,4175,656,0
GAZP,11,plot,11_57,11_57::event_01,11010,582,4176,619,0
GAZP,11,plot,11_57,11_57::event_02,11010,582,4176,620,0
GAZP,11,plot,11_65,11_65::event_01,11011,463,4177,637,0
GAZP,11,plot,11_65,11_65::event_02,11011,463,4177,638,0
GAZP,11,plot,11_73,11_73::event_01,11011,503,4178,655,0
GAZP,11,plot,11_73,11_73::event_02,11011,503,4178,656,0
GAZP,11,plot,11_61,11_61::event_01,11011,543,4179,629,0
GAZP,11,plot,11_61,11_61::event_02,11011,543,4179,630,0
GAZP,11,plot,11_69,11_69::event_01,11011,573,4180,645,0
GAZP,11,plot,11_69,11_69::event_02,11011,573,4180,646,0
GAZP,11,plot,11_57,11_57::event_01,11011,613,4181,619,0
GAZP,11,plot,11_57,11_57::event_02,11011,613,4181,620,0
GAZP,11,plot,11_73,11_73::event_01,11012,21,4182,655,0
GAZP,11,plot,11_73,11_73::event_02,11012,21,4182,656,0
GAZP,11,plot,11_57,11_57::event_01,11012,61,4183,619,0
GAZP,11,plot,11_57,11_57::event_02,11012,61,4183,620,0
GAZP,11,plot,11_61,11_61::event_01,11012,101,4184,629,0
GAZP,11,plot,11_61,11_61::event_02,11012,101,4184,630,0
GAZP,11,plot,11_69,11_69::event_01,11012,141,4185,645,0
GAZP,11,plot,11_69,11_69::event_02,11012,141,4185,646,0
GAZP,11,plot,11_65,11_65::event_01,11012,181,4186,637,0
GAZP,11,plot,11_65,11_65::event_02,11012,181,4186,638,0
GAZP,11,plot,11_38,11_38::event_01,11101,23,4187,590,0
GAZP,11,plot,11_34,11_34::event_01,11101,63,4188,586,0
GAZP,11,plot,11_42,11_42::event_01,11101,103,4189,596,0
GAZP,11,plot,11_46,11_46::event_01,11101,143,4190,600,0
GAZP,11,plot,11_30,11_30::event_01,11101,183,4191,582,0
GAZP,11,plot,11_46,11_46::event_01,11107,22,4192,600,0
GAZP,11,plot,11_42,11_42::event_01,11107,62,4193,596,0
GAZP,11,plot,11_34,11_34::event_01,11107,102,4194,586,0
GAZP,11,plot,11_38,11_38::event_01,11107,142,4195,590,0
GAZP,11,plot,11_30,11_30::event_01,11107,182,4196,582,0
GAZP,11,plot,11_42,11_42::event_01,11108,21,4197,596,0
GAZP,11,plot,11_46,11_46::event_01,11108,61,4198,600,0
GAZP,11,plot,11_30,11_30::event_01,11108,101,4199,582,0
GAZP,11,plot,11_38,11_38::event_01,11108,141,4200,590,0
GAZP,11,plot,11_34,11_34::event_01,11108,181,4201,586,0
GAZP,11,plot,11_32,11_32::event_01,11110,23,4202,584,0
GAZP,11,plot,11_44,11_44::event_01,11110,63,4203,598,0
GAZP,11,plot,11_48,11_48::event_01,11110,103,4204,602,0
GAZP,11,plot,11_40,11_40::event_01,11110,143,4205,594,0
GAZP,11,plot,11_36,11_36::event_01,11110,183,4206,588,0
GAZP,11,plot,11_44,11_44::event_01,11116,22,4207,598,0
GAZP,11,plot,11_40,11_40::event_01,11116,62,4208,594,0
GAZP,11,plot,11_36,11_36::event_01,11116,102,4209,588,0
GAZP,11,plot,11_32,11_32::event_01,11116,142,4210,584,0
GAZP,11,plot,11_48,11_48::event_01,11116,182,4211,602,0
GAZP,11,plot,11_40,11_40::event_01,11117,421,4212,594,0
GAZP,11,plot,11_32,11_32::event_01,11117,481,4213,584,0
GAZP,11,plot,11_48,11_48::event_01,11117,501,4214,602,0
GAZP,11,plot,11_44,11_44::event_01,11117,541,4215,598,0
GAZP,11,plot,11_36,11_36::event_01,11117,581,4216,588,0
GAZP,11,plot,11_46,11_46::event_01,11201,23,4217,600,0
GAZP,11,plot,11_34,11_34::event_01,11201,63,4218,586,0
GAZP,11,plot,11_42,11_42::event_01,11201,93,4219,596,0
GAZP,11,plot,11_38,11_38::event_01,11201,133,4220,590,0
GAZP,11,plot,11_30,11_30::event_01,11201,173,4221,582,0
GAZP,11,plot,11_42,11_42::event_01,11207,22,4222,596,0
GAZP,11,plot,11_38,11_38::event_01,11207,62,4223,590,0
GAZP,11,plot,11_34,11_34::event_01,11207,102,4224,586,0
GAZP,11,plot,11_46,11_46::event_01,11207,142,4225,600,0
GAZP,11,plot,11_30,11_30::event_01,11207,182,4226,582,0
GAZP,11,plot,11_30,11_30::event_01,11208,21,4227,582,0
GAZP,11,plot,11_46,11_46::event_01,11208,61,4228,600,0
GAZP,11,plot,11_42,11_42::event_01,11208,101,4229,596,0
GAZP,11,plot,11_38,11_38::event_01,11208,141,4230,590,0
GAZP,11,plot,11_34,11_34::event_01,11208,181,4231,586,0
GAZP,11,plot,11_44,11_44::event_01,11210,423,4232,598,0
GAZP,11,plot,11_40,11_40::event_01,11210,463,4233,594,0
GAZP,11,plot,11_48,11_48::event_01,11210,503,4234,602,0
GAZP,11,plot,11_32,11_32::event_01,11210,543,4235,584,0
GAZP,11,plot,11_36,11_36::event_01,11210,583,4236,588,0
GAZP,11,plot,11_32,11_32::event_01,11216,22,4237,584,0
GAZP,11,plot,11_48,11_48::event_01,11216,62,4238,602,0
GAZP,11,plot,11_44,11_44::event_01,11216,102,4239,598,0
GAZP,11,plot,11_36,11_36::event_01,11216,142,4240,588,0
GAZP,11,plot,11_40,11_40::event_01,11216,182,4241,594,0
GAZP,11,plot,11_32,11_32::event_01,11217,421,4242,584,0
GAZP,11,plot,11_44,11_44::event_01,11217,461,4243,598,0
GAZP,11,plot,11_40,11_40::event_01,11217,501,4244,594,0
GAZP,11,plot,11_48,11_48::event_01,11217,541,4245,602,0
GAZP,11,plot,11_36,11_36::event_01,11217,581,4246,588,0
GAZP,11,plot,11_18,11_18::event_01,11301,422,4247,559,0
GAZP,11,plot,11_18,11_18::event_02,11301,422,4247,560,0
GAZP,11,plot,11_10,11_10::event_01,11301,462,4248,543,0
GAZP,11,plot,11_10,11_10::event_02,11301,462,4248,544,0
GAZP,11,plot,11_14,11_14::event_01,11301,502,4249,551,0
GAZP,11,plot,11_14,11_14::event_02,11301,502,4249,552,0
GAZP,11,plot,11_22,11_22::event_01,11301,542,4250,569,0
GAZP,11,plot,11_22,11_22::event_02,11301,542,4250,570,0
GAZP,11,plot,11_6,11_6::event_01,11301,582,4251,647,0
GAZP,11,plot,11_6,11_6::event_02,11301,582,4251,648,0
GAZP,11,plot,11_14,11_14::event_01,11302,421,4252,551,0
GAZP,11,plot,11_14,11_14::event_02,11302,421,4252,552,0
GAZP,11,plot,11_6,11_6::event_01,11302,461,4253,647,0
GAZP,11,plot,11_6,11_6::event_02,11302,461,4253,648,0
GAZP,11,plot,11_18,11_18::event_01,11302,501,4254,559,0
GAZP,11,plot,11_18,11_18::event_02,11302,501,4254,560,0
GAZP,11,plot,11_22,11_22::event_01,11302,541,4255,569,0
GAZP,11,plot,11_22,11_22::event_02,11302,541,4255,570,0
GAZP,11,plot,11_10,11_10::event_01,11302,581,4256,543,0
GAZP,11,plot,11_10,11_10::event_02,11302,581,4256,544,0
GAZP,11,plot,11_10,11_10::event_01,11303,23,4257,543,0
GAZP,11,plot,11_10,11_10::event_02,11303,23,4257,544,0
GAZP,11,plot,11_14,11_14::event_01,11303,63,4258,551,0
GAZP,11,plot,11_14,11_14::event_02,11303,63,4258,552,0
GAZP,11,plot,11_22,11_22::event_01,11303,103,4259,569,0
GAZP,11,plot,11_22,11_22::event_02,11303,103,4259,570,0
GAZP,11,plot,11_6,11_6::event_01,11303,143,4260,647,0
GAZP,11,plot,11_6,11_6::event_02,11303,143,4260,648,0
GAZP,11,plot,11_18,11_18::event_01,11303,183,4261,559,0
GAZP,11,plot,11_18,11_18::event_02,11303,183,4261,560,0
GAZP,11,plot,11_20,11_20::event_01,11304,422,4262,565,0
GAZP,11,plot,11_20,11_20::event_02,11304,422,4262,566,0
GAZP,11,plot,11_16,11_16::event_01,11304,462,4263,555,0
GAZP,11,plot,11_16,11_16::event_02,11304,462,4263,556,0
GAZP,11,plot,11_8,11_8::event_01,11304,502,4264,661,0
GAZP,11,plot,11_8,11_8::event_02,11304,502,4264,662,0
GAZP,11,plot,11_12,11_12::event_01,11304,542,4265,547,0
GAZP,11,plot,11_12,11_12::event_02,11304,542,4265,548,0
GAZP,11,plot,11_24,11_24::event_01,11304,582,4266,573,0
GAZP,11,plot,11_24,11_24::event_02,11304,582,4266,574,0
GAZP,11,plot,11_16,11_16::event_01,11305,421,4267,555,0
GAZP,11,plot,11_16,11_16::event_02,11305,421,4267,556,0
GAZP,11,plot,11_24,11_24::event_01,11305,461,4268,573,0
GAZP,11,plot,11_24,11_24::event_02,11305,461,4268,574,0
GAZP,11,plot,11_12,11_12::event_01,11305,501,4269,547,0
GAZP,11,plot,11_12,11_12::event_02,11305,501,4269,548,0
GAZP,11,plot,11_8,11_8::event_01,11305,541,4270,661,0
GAZP,11,plot,11_8,11_8::event_02,11305,541,4270,662,0
GAZP,11,plot,11_20,11_20::event_01,11305,581,4271,565,0
GAZP,11,plot,11_20,11_20::event_02,11305,581,4271,566,0
GAZP,11,plot,11_20,11_20::event_01,11306,413,4272,565,0
GAZP,11,plot,11_20,11_20::event_02,11306,413,4272,566,0
GAZP,11,plot,11_24,11_24::event_01,11306,453,4273,573,0
GAZP,11,plot,11_24,11_24::event_02,11306,453,4273,574,0
GAZP,11,plot,11_12,11_12::event_01,11306,483,4274,547,0
GAZP,11,plot,11_12,11_12::event_02,11306,483,4274,548,0
GAZP,11,plot,11_16,11_16::event_01,11306,523,4275,555,0
GAZP,11,plot,11_16,11_16::event_02,11306,523,4275,556,0
GAZP,11,plot,11_8,11_8::event_01,11306,563,4276,661,0
GAZP,11,plot,11_8,11_8::event_02,11306,563,4276,662,0
GAZP,11,plot,11_56,11_56::event_01,11307,422,4277,617,0
GAZP,11,plot,11_56,11_56::event_02,11307,422,4277,618,0
GAZP,11,plot,11_72,11_72::event_01,11307,462,4278,653,0
GAZP,11,plot,11_72,11_72::event_02,11307,462,4278,654,0
GAZP,11,plot,11_64,11_64::event_01,11307,502,4279,635,0
GAZP,11,plot,11_64,11_64::event_02,11307,502,4279,636,0
GAZP,11,plot,11_60,11_60::event_01,11307,542,4280,627,0
GAZP,11,plot,11_60,11_60::event_02,11307,542,4280,628,0
GAZP,11,plot,11_68,11_68::event_01,11307,582,4281,643,0
GAZP,11,plot,11_68,11_68::event_02,11307,582,4281,644,0
GAZP,11,plot,11_60,11_60::event_01,11308,23,4282,627,0
GAZP,11,plot,11_60,11_60::event_02,11308,23,4282,628,0
GAZP,11,plot,11_72,11_72::event_01,11308,63,4283,653,0
GAZP,11,plot,11_72,11_72::event_02,11308,63,4283,654,0
GAZP,11,plot,11_64,11_64::event_01,11308,103,4284,635,0
GAZP,11,plot,11_64,11_64::event_02,11308,103,4284,636,0
GAZP,11,plot,11_56,11_56::event_01,11308,143,4285,617,0
GAZP,11,plot,11_56,11_56::event_02,11308,143,4285,618,0
GAZP,11,plot,11_68,11_68::event_01,11308,183,4286,643,0
GAZP,11,plot,11_68,11_68::event_02,11308,183,4286,644,0
GAZP,11,plot,11_64,11_64::event_01,11309,461,4287,635,0
GAZP,11,plot,11_64,11_64::event_02,11309,461,4287,636,0
GAZP,11,plot,11_56,11_56::event_01,11309,501,4288,617,0
GAZP,11,plot,11_56,11_56::event_02,11309,501,4288,618,0
GAZP,11,plot,11_60,11_60::event_01,11309,541,4289,627,0
GAZP,11,plot,11_60,11_60::event_02,11309,541,4289,628,0
GAZP,11,plot,11_68,11_68::event_01,11309,581,4290,643,0
GAZP,11,plot,11_68,11_68::event_02,11309,581,4290,644,0
GAZP,11,plot,11_72,11_72::event_01,11309,621,4291,653,0
GAZP,11,plot,11_72,11_72::event_02,11309,621,4291,654,0
GAZP,11,plot,11_74,11_74::event_01,11310,422,4292,657,0
GAZP,11,plot,11_74,11_74::event_02,11310,422,4292,658,0
GAZP,11,plot,11_70,11_70::event_01,11310,462,4293,649,0
GAZP,11,plot,11_70,11_70::event_02,11310,462,4293,650,0
GAZP,11,plot,11_62,11_62::event_01,11310,502,4294,631,0
GAZP,11,plot,11_62,11_62::event_02,11310,502,4294,632,0
GAZP,11,plot,11_58,11_58::event_01,11310,542,4295,621,0
GAZP,11,plot,11_58,11_58::event_02,11310,542,4295,622,0
GAZP,11,plot,11_66,11_66::event_01,11310,582,4296,639,0
GAZP,11,plot,11_66,11_66::event_02,11310,582,4296,640,0
GAZP,11,plot,11_62,11_62::event_01,11311,423,4297,631,0
GAZP,11,plot,11_62,11_62::event_02,11311,423,4297,632,0
GAZP,11,plot,11_74,11_74::event_01,11311,463,4298,657,0
GAZP,11,plot,11_74,11_74::event_02,11311,463,4298,658,0
GAZP,11,plot,11_66,11_66::event_01,11311,503,4299,639,0
GAZP,11,plot,11_66,11_66::event_02,11311,503,4299,640,0
GAZP,11,plot,11_58,11_58::event_01,11311,543,4300,621,0
GAZP,11,plot,11_58,11_58::event_02,11311,543,4300,622,0
GAZP,11,plot,11_70,11_70::event_01,11311,583,4301,649,0
GAZP,11,plot,11_70,11_70::event_02,11311,583,4301,650,0
GAZP,11,plot,11_66,11_66::event_01,11312,21,4302,639,0
GAZP,11,plot,11_66,11_66::event_02,11312,21,4302,640,0
GAZP,11,plot,11_70,11_70::event_01,11312,61,4303,649,0
GAZP,11,plot,11_70,11_70::event_02,11312,61,4303,650,0
GAZP,11,plot,11_74,11_74::event_01,11312,101,4304,657,0
GAZP,11,plot,11_74,11_74::event_02,11312,101,4304,658,0
GAZP,11,plot,11_62,11_62::event_01,11312,141,4305,631,0
GAZP,11,plot,11_62,11_62::event_02,11312,141,4305,632,0
GAZP,11,plot,11_58,11_58::event_01,11312,181,4306,621,0
GAZP,11,plot,11_58,11_58::event_02,11312,181,4306,622,0
GAZP,11,plot,11_22,11_22::event_01,11401,422,4307,569,0
GAZP,11,plot,11_22,11_22::event_02,11401,422,4307,570,0
GAZP,11,plot,11_6,11_6::event_01,11401,462,4308,647,0
GAZP,11,plot,11_6,11_6::event_02,11401,462,4308,648,0
GAZP,11,plot,11_14,11_14::event_01,11401,502,4309,551,0
GAZP,11,plot,11_14,11_14::event_02,11401,502,4309,552,0
GAZP,11,plot,11_18,11_18::event_01,11401,542,4310,559,0
GAZP,11,plot,11_18,11_18::event_02,11401,542,4310,560,0
GAZP,11,plot,11_10,11_10::event_01,11401,582,4311,543,0
GAZP,11,plot,11_10,11_10::event_02,11401,582,4311,544,0
GAZP,11,plot,11_6,11_6::event_01,11402,21,4312,647,0
GAZP,11,plot,11_6,11_6::event_02,11402,21,4312,648,0
GAZP,11,plot,11_22,11_22::event_01,11402,61,4313,569,0
GAZP,11,plot,11_22,11_22::event_02,11402,61,4313,570,0
GAZP,11,plot,11_14,11_14::event_01,11402,101,4314,551,0
GAZP,11,plot,11_14,11_14::event_02,11402,101,4314,552,0
GAZP,11,plot,11_10,11_10::event_01,11402,141,4315,543,0
GAZP,11,plot,11_10,11_10::event_02,11402,141,4315,544,0
GAZP,11,plot,11_18,11_18::event_01,11402,181,4316,559,0
GAZP,11,plot,11_18,11_18::event_02,11402,181,4316,560,0
GAZP,11,plot,11_10,11_10::event_01,11403,423,4317,543,0
GAZP,11,plot,11_10,11_10::event_02,11403,423,4317,544,0
GAZP,11,plot,11_14,11_14::event_01,11403,463,4318,551,0
GAZP,11,plot,11_14,11_14::event_02,11403,463,4318,552,0
GAZP,11,plot,11_6,11_6::event_01,11403,503,4319,647,0
GAZP,11,plot,11_6,11_6::event_02,11403,503,4319,648,0
GAZP,11,plot,11_18,11_18::event_01,11403,543,4320,559,0
GAZP,11,plot,11_18,11_18::event_02,11403,543,4320,560,0
GAZP,11,plot,11_22,11_22::event_01,11403,583,4321,569,0
GAZP,11,plot,11_22,11_22::event_02,11403,583,4321,570,0
GAZP,11,plot,11_24,11_24::event_01,11404,22,4322,573,0
GAZP,11,plot,11_24,11_24::event_02,11404,22,4322,574,0
GAZP,11,plot,11_12,11_12::event_01,11404,62,4323,547,0
GAZP,11,plot,11_12,11_12::event_02,11404,62,4323,548,0
GAZP,11,plot,11_16,11_16::event_01,11404,102,4324,555,0
GAZP,11,plot,11_16,11_16::event_02,11404,102,4324,556,0
GAZP,11,plot,11_8,11_8::event_01,11404,142,4325,661,0
GAZP,11,plot,11_8,11_8::event_02,11404,142,4325,662,0
